"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.720628333E-1,-3.650679857E-1,-2.383389419E-1,4.301937620E-1,6.124922516E-1
4.821318333E-1,-3.816980517E-1,-9.692870915E-2,4.868859529E-1,6.262160238E-1
4.922008333E-1,-3.936813354E-1,-6.968302310E-2,4.413069800E-1,5.954767571E-1
5.022708333E-1,-3.639447355E-1,-1.859648466E-1,3.732734565E-1,5.535085979E-1
5.123398333E-1,-3.571350682E-1,-1.180038285E-1,5.616028440E-1,6.759201986E-1
5.224088333E-1,-3.808841193E-1,-1.334702986E-1,6.113369215E-1,7.325434216E-1
5.324778333E-1,-3.569783628E-1,-1.412277997E-1,5.686895232E-1,6.861389194E-1
5.425478333E-1,-3.526233566E-1,-6.026666701E-2,3.681184781E-1,5.133093771E-1
5.526168333E-1,-3.367224383E-1,-1.863507628E-3,1.508980711E-1,3.689928197E-1
5.626858333E-1,-2.756149417E-1,-9.623055160E-2,2.926969975E-3,2.919460264E-1
5.727548333E-1,-2.236092210E-1,-1.706416333E-1,-8.980036855E-2,2.952689569E-1
5.828238333E-1,-2.593696225E-1,-2.670715749E-1,-2.797307968E-2,3.733394171E-1
5.928938334E-1,-2.338395095E-1,-4.008699024E-1,2.107886159E-1,5.097150532E-1
6.029628333E-1,-1.036658710E-1,-5.471157825E-1,4.430237956E-1,7.115844123E-1
6.130318333E-1,-2.152593970E-2,-7.447236049E-1,8.916711509E-1,1.161961297E0
6.231008333E-1,3.325019181E-2,-8.721122146E-1,1.490666939E0,1.727360186E0
6.331708333E-1,6.430884719E-2,-9.604718292E-1,1.773806516E0,2.018175245E0
6.432398333E-1,5.867037714E-2,-9.492106766E-1,2.057746139E0,2.266883829E0
6.533088333E-1,3.670414209E-2,-9.090964383E-1,2.352759657E0,2.522554565E0
6.633778333E-1,-1.513961077E-2,-8.685705560E-1,2.718341321E0,2.853773564E0
6.734478333E-1,8.246328235E-2,-1.284173688E0,2.721344451E0,3.010252128E0
6.835168333E-1,-1.207338935E-1,-7.897956973E-1,2.908958212E0,3.016685565E0
6.935858333E-1,-7.936928666E-1,2.072995824E-1,2.528423756E0,2.658166318E0
7.036548333E-1,-9.671686453E-1,4.517547119E-1,1.997687194E0,2.265005880E0
7.137248333E-1,-1.116255687E0,7.737445056E-1,1.320332869E0,1.894198038E0
7.237938333E-1,-1.425402072E0,1.073621884E0,5.229482169E-1,1.859545604E0
7.338628334E-1,-1.436858522E0,1.189551705E0,2.562027705E-1,1.882879585E0
7.439318333E-1,-1.461225623E0,1.426588472E0,-2.092494826E-1,2.052832272E0
7.540008333E-1,-1.719660276E0,2.050120347E0,-9.738466772E-1,2.847560755E0
7.640708333E-1,-2.135834681E0,2.596819807E0,-2.224114627E0,4.031370582E0
7.741398333E-1,-2.595034068E0,3.389892284E0,-3.787980666E0,5.707395995E0
7.842088333E-1,-2.920467287E0,4.380704146E0,-5.645208385E0,7.719331299E0
7.942778333E-1,-2.592295232E0,4.876401268E0,-8.057285414E0,9.768271707E0
8.043484167E-1,-1.964683755E0,5.329037740E0,-9.711915296E0,1.125077438E1
8.144174166E-1,-1.775367869E0,6.679476169E0,-1.053558099E1,1.260023015E1
8.244864166E-1,-9.403749490E-1,6.319860127E0,-1.108583790E1,1.279534052E1
8.345554167E-1,1.414727980E-1,5.290444947E0,-1.117378002E1,1.236374467E1
8.446254167E-1,9.221731514E-1,5.028625926E0,-1.057657114E1,1.174739712E1
8.546944167E-1,1.950187338E0,4.222715303E0,-1.050095846E1,1.148497643E1
8.647634166E-1,3.360593056E0,2.927940028E0,-1.068401958E1,1.157647152E1
8.748324167E-1,5.515332955E0,1.634553468E0,-1.100306705E1,1.241604394E1
8.849024167E-1,8.651877664E0,-1.256145644E-1,-1.173681192E1,1.458161583E1
8.949714167E-1,1.199022323E1,-1.957601607E0,-1.268740313E1,1.756609961E1
9.050404166E-1,1.475981072E1,-3.570304030E0,-1.357402813E1,2.036794843E1
9.151094166E-1,1.711909441E1,-5.087137259E0,-1.379541424E1,2.256669699E1
9.251794167E-1,1.934875468E1,-6.129414559E0,-1.411257073E1,2.472061252E1
9.352484167E-1,2.146844520E1,-6.937103321E0,-1.468042074E1,2.691713757E1
9.453174167E-1,2.302074530E1,-7.633194464E0,-1.553286876E1,2.880087471E1
9.553864166E-1,2.419634906E1,-8.495488034E0,-1.643687052E1,3.045993003E1
9.654554166E-1,2.517166229E1,-9.726343886E0,-1.650225643E1,3.163129487E1
9.755254167E-1,2.608875597E1,-1.084535478E1,-1.568865730E1,3.231685127E1
9.855944167E-1,2.704930147E1,-1.182935347E1,-1.420947780E1,3.276442542E1
9.956634167E-1,2.815677113E1,-1.302789468E1,-1.201180531E1,3.326880321E1
1.005732417E0,2.899083200E1,-1.433467020E1,-9.006121868E0,3.357173426E1
1.015802417E0,2.940924940E1,-1.559997960E1,-4.858301505E0,3.364322231E1
1.025871417E0,2.940065867E1,-1.647727011E1,-6.021576700E-1,3.370848193E1
1.035940417E0,2.877898270E1,-1.686721156E1,3.281857666E0,3.351870017E1
1.046009417E0,2.708911399E1,-1.669498767E1,6.617610288E0,3.250131499E1
1.056079417E0,2.478407375E1,-1.618471520E1,8.829858137E0,3.088950813E1
1.066148417E0,2.232110256E1,-1.581490336E1,9.801903945E0,2.905890756E1
1.076217417E0,1.999931122E1,-1.603482416E1,9.658448356E0,2.739294909E1
1.086286417E0,1.766596812E1,-1.636318742E1,9.060242527E0,2.572796779E1
1.096356417E0,1.566490708E1,-1.721014842E1,8.321624000E0,2.471493371E1
1.106425417E0,1.417772274E1,-1.815466788E1,8.229360200E0,2.446062463E1
1.116494417E0,1.289513131E1,-1.883851261E1,8.283516526E0,2.428560510E1
1.126563417E0,1.208146202E1,-1.954712030E1,7.987987722E0,2.432816443E1
1.136633417E0,1.168131951E1,-2.006247284E1,7.107359623E0,2.427901569E1
1.146702417E0,1.197482635E1,-2.054118439E1,6.134496374E0,2.455542237E1
1.156771417E0,1.270933837E1,-2.112600185E1,5.244254283E0,2.520590087E1
1.166840417E0,1.346502200E1,-2.160789194E1,5.270942144E0,2.599982005E1
1.176909417E0,1.457753898E1,-2.188001434E1,5.440033681E0,2.684834514E1
1.186979417E0,1.594374091E1,-2.209652972E1,5.277954125E0,2.775457259E1
1.197048417E0,1.755997096E1,-2.217771714E1,5.190925922E0,2.876020566E1
1.207117417E0,1.962275989E1,-2.202619239E1,5.143182821E0,2.994425131E1
1.217186417E0,2.160024612E1,-2.129022207E1,4.513316658E0,3.066291270E1
1.227256417E0,2.393026800E1,-2.043892828E1,3.513567327E0,3.166627024E1
1.237325417E0,2.656303064E1,-1.934298465E1,2.686741798E0,3.296914063E1
1.247394417E0,2.965112298E1,-1.798353040E1,2.131262743E0,3.474390221E1
1.257463417E0,3.285769629E1,-1.713918310E1,1.583754027E0,3.709296537E1
1.267533417E0,3.533408567E1,-1.599194770E1,1.095719389E0,3.880000776E1
1.277602417E0,3.662673665E1,-1.522293125E1,1.557102126E0,3.969483645E1
1.287671417E0,3.617750443E1,-1.519714854E1,2.867293585E0,3.934445988E1
1.297740417E0,3.378890982E1,-1.505936124E1,4.060765848E0,3.721511262E1
1.307810417E0,3.004135680E1,-1.472712946E1,5.536306332E0,3.391197648E1
1.317879417E0,2.546948203E1,-1.366927226E1,6.161481274E0,2.955515810E1
1.327948417E0,2.094463993E1,-1.292864521E1,5.789390198E0,2.528526938E1
1.338017417E0,1.694869485E1,-1.309246782E1,5.122224061E0,2.202063010E1
1.348087417E0,1.335341970E1,-1.113325648E1,3.707620043E0,1.777666065E1
1.358156417E0,9.567615370E0,-1.141683825E1,2.790621677E0,1.515490115E1
1.368225417E0,5.475316365E0,-1.579292719E1,3.738356516E0,1.712807485E1
1.378294417E0,2.247865579E0,-1.988560860E1,6.270689721E0,2.097169232E1
1.388363417E0,1.042114162E-1,-2.433286283E1,1.018701677E1,2.637943108E1
1.398433417E0,-2.369778271E0,-3.018511177E1,1.329606319E1,3.306874836E1
1.408502417E0,-5.684013432E0,-3.389457368E1,1.534285764E1,3.763712814E1
1.418571417E0,-8.998259118E0,-3.583822325E1,1.792619494E1,4.106939710E1
1.428640417E0,-1.114870131E1,-3.794194619E1,2.056517200E1,4.457365950E1
1.438710417E0,-1.133905625E1,-4.024181515E1,2.312690267E1,4.777898608E1
1.448779417E0,-1.049099012E1,-4.186721480E1,2.414387381E1,4.945554763E1
1.458848417E0,-1.101340025E1,-4.187956880E1,2.411267774E1,4.956424614E1
1.468917417E0,-1.358242123E1,-4.130971320E1,2.418435993E1,4.975799268E1
1.478986417E0,-1.621321219E1,-4.063414461E1,2.508743900E1,5.043194972E1
1.489056417E0,-1.720401235E1,-3.967819502E1,2.491851527E1,4.991261969E1
1.499125417E0,-1.594551496E1,-3.818330522E1,2.352442446E1,4.759855871E1
1.509194417E0,-1.162513011E1,-3.611688050E1,2.100430726E1,4.336765650E1
1.519263417E0,-4.575674289E0,-3.464297987E1,1.765743352E1,3.915172803E1
1.529333417E0,3.717329929E0,-3.426968426E1,1.505049803E1,3.761312659E1
1.539402417E0,1.211532792E1,-3.452035674E1,1.477531520E1,3.945562240E1
1.549471417E0,2.039655000E1,-3.502006446E1,1.872093446E1,4.464188117E1
1.559540417E0,2.839605323E1,-3.591075913E1,2.431066446E1,5.183557530E1
1.569610417E0,3.417172469E1,-3.614833852E1,2.838313556E1,5.727138491E1
1.579679417E0,3.771580630E1,-3.518369762E1,2.938750010E1,5.936328651E1
1.589748417E0,4.053530796E1,-3.356821017E1,2.713078125E1,5.921161386E1
1.599817417E0,4.216268163E1,-3.103659968E1,2.277079788E1,5.709178118E1
1.609887417E0,4.256985834E1,-2.829409884E1,1.817400228E1,5.424982237E1
1.619956417E0,4.027654761E1,-2.622354364E1,1.588711882E1,5.061892011E1
1.630025417E0,3.557255852E1,-2.492501972E1,1.522705471E1,4.602745618E1
1.640094417E0,3.025739973E1,-2.372870044E1,1.595622121E1,4.163126780E1
1.650164417E0,2.427372409E1,-2.425422714E1,1.744873353E1,3.849596755E1
1.660233417E0,1.891836219E1,-2.502056790E1,2.012677584E1,3.726956334E1
1.670302417E0,1.537416364E1,-2.491733881E1,2.185466081E1,3.653580272E1
1.680371417E0,1.415703529E1,-2.463423301E1,2.056452179E1,3.507373149E1
1.690440417E0,1.450929495E1,-2.336059717E1,1.745154136E1,3.256982401E1
1.700510417E0,1.538897814E1,-2.145821023E1,1.333140143E1,2.958042763E1
1.710579417E0,1.621548909E1,-1.917949299E1,9.001212546E0,2.667989627E1
1.720648417E0,1.689495543E1,-1.717704149E1,5.583602706E0,2.473190030E1
1.730717417E0,1.624775637E1,-1.511281883E1,3.047109207E0,2.239803014E1
1.740787417E0,1.418668769E1,-1.397890221E1,1.865204783E-1,1.991749494E1
1.750856417E0,1.286567421E1,-1.341906990E1,-3.036205319E0,1.883654832E1
1.760925417E0,1.253774715E1,-1.245223513E1,-5.624067192E0,1.854409327E1
1.770994417E0,1.385825427E1,-1.161751469E1,-6.662917439E0,1.927206081E1
1.781064417E0,1.755938975E1,-1.256655171E1,-6.198194187E0,2.246481697E1
1.791133417E0,2.249600214E1,-1.214341794E1,-3.654339044E0,2.582415353E1
1.801202417E0,2.930073677E1,-1.236430704E1,5.790521049E-1,3.180793243E1
1.811272042E0,3.610841841E1,-1.194965291E1,5.495952358E0,3.842938429E1
1.821342042E0,4.324045445E1,-8.403436487E0,1.018769856E1,4.521220906E1
1.831411042E0,5.215656019E1,-4.346493841E0,1.017503349E1,5.331725880E1
1.841480042E0,5.967927444E1,1.270753743E0,7.991160421E0,6.022532073E1
1.851549042E0,6.617063807E1,7.723821629E0,6.882025473E0,6.697442078E1
1.861619042E0,7.104676219E1,1.209627769E1,3.937145476E0,7.217661301E1
1.871688042E0,7.094344890E1,1.632127692E1,2.988219559E-1,7.279729608E1
1.881757042E0,7.064452053E1,1.619690196E1,-2.332152607E0,7.251501120E1
1.891826042E0,6.932700251E1,1.602938742E1,-5.129317904E0,7.134062265E1
1.901896042E0,6.274249506E1,1.389415734E1,-6.282084775E0,6.456882285E1
1.911965042E0,5.483004752E1,1.116362575E1,-6.784254180E0,5.636476519E1
1.922034042E0,4.861685230E1,8.494830807E0,-7.369780322E0,4.990064268E1
1.932103042E0,4.336666543E1,5.528507901E0,-7.123024313E0,4.429412541E1
1.942173042E0,3.837381686E1,1.022782683E0,-5.434095833E0,3.877015995E1
1.952242042E0,3.366401563E1,-3.836964546E0,-8.373610425E-1,3.389232094E1
1.962311042E0,3.007250843E1,-7.892633083E0,5.359506996E0,3.154954414E1
1.972380042E0,2.687804120E1,-1.176512765E1,9.152499311E0,3.073459892E1
1.982450042E0,2.377452157E1,-1.498923208E1,1.012187294E1,2.987234952E1
1.992519042E0,2.105636619E1,-1.769727060E1,8.704500850E0,2.885016948E1
2.002588042E0,1.840525381E1,-1.968844517E1,6.265994407E0,2.767039803E1
2.012657042E0,1.579335287E1,-2.130024186E1,4.543994660E0,2.690312594E1
2.022727042E0,1.355854237E1,-2.302705094E1,3.440402287E0,2.694281934E1
2.032796042E0,1.139099590E1,-2.402074080E1,3.553513166E0,2.682122726E1
2.042865042E0,9.964685751E0,-2.420998944E1,3.661742789E0,2.643533452E1
2.052934042E0,9.352409182E0,-2.426071053E1,3.356325173E0,2.621668460E1
2.063003042E0,9.545642703E0,-2.392802267E1,3.034159963E0,2.593984754E1
2.073073042E0,1.006863053E1,-2.365642184E1,3.343071874E0,2.592642946E1
2.083142042E0,1.084362050E1,-2.320301003E1,3.911342298E0,2.590873170E1
2.093211042E0,1.201857872E1,-2.286941234E1,3.791900055E0,2.611196587E1
2.103280042E0,1.426623438E1,-2.272554511E1,3.700153148E0,2.708628763E1
2.113350042E0,1.750214785E1,-2.214118140E1,4.176752679E0,2.853072652E1
2.123419042E0,2.158912472E1,-2.110335909E1,4.028030503E0,3.045762795E1
2.133488042E0,2.668926969E1,-2.015624581E1,3.098525528E0,3.358857279E1
2.143557042E0,3.238973660E1,-1.921543934E1,2.057210680E0,3.771684321E1
2.153627042E0,3.812153523E1,-1.845956158E1,2.060854373E0,4.240582487E1
2.163696042E0,4.336641283E1,-1.818752104E1,2.697777833E0,4.710318130E1
2.173765042E0,4.753223122E1,-1.806026224E1,2.587001747E0,5.091344277E1
2.183834042E0,4.814239519E1,-1.802202964E1,7.209947267E-1,5.141015075E1
2.193904042E0,4.505126697E1,-1.805570843E1,-1.042222921E0,4.854597297E1
2.203973042E0,4.022928808E1,-1.809995314E1,-1.940296480E0,4.415618500E1
2.214042042E0,3.544016586E1,-1.767137796E1,-1.616111934E0,3.963451492E1
2.224111042E0,3.141293116E1,-1.735339000E1,-5.923416567E-1,3.589238439E1
2.234181042E0,2.770560465E1,-1.699548310E1,4.190393941E-1,3.250573132E1
2.244250042E0,2.336506210E1,-1.668858614E1,1.770709977E0,2.876752419E1
2.254319042E0,1.887850757E1,-1.639731060E1,3.106178949E0,2.519758303E1
2.264388042E0,1.464345113E1,-1.680209229E1,3.710573471E0,2.259445334E1
2.274457042E0,1.010827115E1,-1.942650862E1,4.129067466E0,2.228487336E1
2.284527042E0,4.633579851E0,-2.335476165E1,6.043679760E0,2.456503651E1
2.294596042E0,-2.247091992E0,-2.811933726E1,9.669118940E0,2.982010079E1
2.304665042E0,-1.029769638E1,-3.448066116E1,1.369057951E1,3.850182479E1
2.314734042E0,-1.803404567E1,-4.039352467E1,1.825573700E1,4.785536095E1
2.324804042E0,-2.471020003E1,-4.564712163E1,2.182832027E1,5.630922895E1
2.334873042E0,-3.028677614E1,-4.823786385E1,2.433357619E1,6.193789831E1
2.344942042E0,-3.518338655E1,-4.816975080E1,2.692395120E1,6.544535682E1
2.355011042E0,-3.821536901E1,-4.807424940E1,2.818986169E1,6.757378327E1
2.365081042E0,-3.856554940E1,-4.661897565E1,2.714057417E1,6.631169774E1
2.375150042E0,-3.400919782E1,-4.495182688E1,2.409199965E1,6.130021797E1
2.385219042E0,-2.588334094E1,-4.279187478E1,1.804900635E1,5.316820963E1
2.395288042E0,-1.581448821E1,-3.934790686E1,1.121069466E1,4.386382890E1
2.405357042E0,-7.375931593E0,-3.565215315E1,6.464641864E0,3.697664108E1
2.415427042E0,4.684707320E-1,-3.294570156E1,4.822376212E0,3.330006049E1
2.425496042E0,8.912339546E0,-3.170154973E1,5.938898824E0,3.346174787E1
2.435565042E0,1.737085096E1,-3.293809784E1,9.515637131E0,3.843451707E1
2.445634042E0,2.501343897E1,-3.445313247E1,1.478680849E1,4.507039129E1
2.455704042E0,3.095045616E1,-3.502030069E1,2.112239061E1,5.128847417E1
2.465773042E0,3.425655843E1,-3.444381668E1,2.578894817E1,5.499961955E1
2.475842042E0,3.445033984E1,-3.280556719E1,2.773213230E1,5.506452865E1
2.485911042E0,3.286161860E1,-3.015287490E1,2.544946117E1,5.134936139E1
2.495981042E0,3.135605880E1,-2.793108030E1,2.068130472E1,4.680880297E1
2.506050042E0,3.040526645E1,-2.575821988E1,1.595003018E1,4.292283288E1
2.516119042E0,2.951336025E1,-2.482137899E1,1.249277856E1,4.053651199E1
2.526188042E0,2.787909855E1,-2.439500470E1,1.169033475E1,3.884616219E1
2.536258042E0,2.490662438E1,-2.477192090E1,1.275063726E1,3.737066702E1
2.546327042E0,2.108629691E1,-2.556951152E1,1.468877407E1,3.625178507E1
2.556396042E0,1.782852539E1,-2.651888884E1,1.681185480E1,3.610742645E1
2.566465042E0,1.521278165E1,-2.741051439E1,1.824834846E1,3.627350612E1
2.576535042E0,1.328110836E1,-2.732201561E1,1.915490545E1,3.591365727E1
2.586604042E0,1.208216953E1,-2.681728161E1,1.955114319E1,3.531844580E1
2.596673042E0,1.138419208E1,-2.585469894E1,1.879389836E1,3.393045685E1
2.606742042E0,1.100106847E1,-2.448311522E1,1.691417523E1,3.172594778E1
2.616812042E0,1.144593633E1,-2.321129436E1,1.463969488E1,2.973372346E1
2.626881042E0,1.245204802E1,-2.167481917E1,1.217528527E1,2.780447549E1
2.636950042E0,1.332510398E1,-2.019187640E1,9.423394965E0,2.596287044E1
2.647019042E0,1.414938363E1,-1.903121345E1,6.794640005E0,2.466899421E1
2.657088042E0,1.565256127E1,-1.849853094E1,4.207433897E0,2.459473157E1
2.667158042E0,1.664494369E1,-1.755765663E1,1.881851221E0,2.426657827E1
2.677227042E0,1.786175395E1,-1.619265571E1,-3.205687742E-1,2.411114094E1
2.687296042E0,1.974382999E1,-1.401098822E1,-1.607647505E0,2.426337042E1
2.697365042E0,2.336518840E1,-1.178295347E1,-1.723508914E0,2.622480705E1
2.707435042E0,2.750281385E1,-8.742329997E0,-1.451608708E0,2.889533304E1
2.717504042E0,3.157458095E1,-5.203015040E0,-3.441624355E-1,3.200224953E1
2.727573042E0,3.570988856E1,-3.281959115E0,1.021350700E0,3.587492932E1
2.737642042E0,3.890861022E1,-2.778028529E0,3.990252228E0,3.921121657E1
2.747712042E0,4.088149587E1,-1.010084577E0,8.191058013E0,4.170623942E1
2.757781042E0,4.210424222E1,2.324859960E0,1.199306030E1,4.384068523E1
2.767850042E0,4.547970883E1,8.164580652E0,1.469984636E1,4.848865615E1
2.777919042E0,5.424817472E1,1.264120545E1,1.217598694E1,5.701683254E1
2.787989042E0,6.477395811E1,1.583583640E1,6.213992779E0,6.697053882E1
2.798058042E0,7.089879956E1,1.790605479E1,1.994813434E-1,7.312527860E1
2.808126208E0,7.082005394E1,1.798078689E1,-4.553385873E0,7.320875672E1
2.818195208E0,6.998877166E1,1.489567195E1,-5.198937192E0,7.174495208E1
2.828265208E0,6.576756377E1,9.770488610E0,-4.528392534E0,6.664338850E1
2.838334208E0,5.959556570E1,5.130367479E0,-4.590663042E0,5.999188535E1
2.848403208E0,5.382185656E1,1.785836724E0,-3.765540222E0,5.398296722E1
2.858472208E0,4.890626141E1,-7.597807699E-1,-3.337611744E0,4.902590462E1
2.868542208E0,4.446739208E1,-3.812714096E0,-1.088176481E0,4.464381117E1
2.878611208E0,3.970445603E1,-6.932404498E0,3.298063517E0,4.043982300E1
2.888680208E0,3.461129030E1,-9.477432593E0,7.895669543E0,3.674377147E1
2.898749208E0,2.902854888E1,-1.172426029E1,1.110264279E1,3.321721853E1
2.908819208E0,2.377443503E1,-1.435218378E1,1.218199553E1,3.032507140E1
2.918888208E0,1.979471948E1,-1.691365950E1,1.124114813E1,2.835958759E1
2.928957208E0,1.657390002E1,-1.890795298E1,8.899962745E0,2.667234869E1
2.939026208E0,1.409976883E1,-2.040520856E1,6.664092729E0,2.568240934E1
2.949096208E0,1.223138346E1,-2.168154814E1,5.156216265E0,2.542209349E1
2.959165208E0,1.127058535E1,-2.284458039E1,4.397088337E0,2.585024822E1
2.969234208E0,1.073983827E1,-2.352313105E1,4.337888786E0,2.622020404E1
2.979303208E0,1.037452528E1,-2.412461776E1,4.552457335E0,2.665244500E1
2.989373208E0,1.104418935E1,-2.459546597E1,5.182788352E0,2.745491503E1
2.999442208E0,1.240921834E1,-2.483866804E1,5.954569362E0,2.839727145E1
3.009511208E0,1.425722616E1,-2.474865834E1,6.841108412E0,2.936946291E1
3.019580208E0,1.663856555E1,-2.466842986E1,7.388901302E0,3.065891645E1
3.029650208E0,1.894063072E1,-2.452752600E1,7.490489658E0,3.188188293E1
3.039719208E0,2.117106517E1,-2.429222001E1,7.573932348E0,3.310121455E1
3.049788208E0,2.366149255E1,-2.398331628E1,7.241590059E0,3.446021352E1
3.059857208E0,2.653034003E1,-2.297743381E1,7.042424539E0,3.579688743E1
3.069926208E0,2.975201552E1,-2.216657936E1,6.312749913E0,3.763496353E1
3.079996208E0,3.331318269E1,-2.138064575E1,5.874526243E0,4.001762377E1
3.090065208E0,3.647286366E1,-2.032601855E1,5.883382435E0,4.216670491E1
3.100134208E0,3.942840197E1,-1.952590310E1,5.435371696E0,4.433286635E1
3.110203208E0,4.205676282E1,-1.893933732E1,4.018881950E0,4.629925712E1
3.120273208E0,4.342092759E1,-1.795628705E1,2.388597534E0,4.704796059E1
3.130342208E0,4.294571736E1,-1.774182639E1,8.151559487E-1,4.647334206E1
3.140411208E0,4.014658974E1,-1.745691262E1,3.452801308E-1,4.377912384E1
3.150480208E0,3.611900888E1,-1.654387106E1,7.356164204E-1,3.973441335E1
3.160550208E0,3.193464313E1,-1.585530295E1,1.233628163E0,3.567539631E1
3.170619208E0,2.760641716E1,-1.529911112E1,2.277394602E0,3.164432960E1
3.180688208E0,2.356560757E1,-1.561814222E1,4.885421183E0,2.869026954E1
3.190757208E0,1.958664280E1,-1.627053478E1,7.221643453E0,2.646731971E1
3.200827208E0,1.431972588E1,-1.786558855E1,8.372307665E0,2.437887076E1
3.210896208E0,8.135465611E0,-2.054825484E1,1.142550148E1,2.487887984E1
3.220965208E0,9.890009791E-1,-2.479018059E1,1.662321544E1,2.986406650E1
3.231034208E0,-6.994315987E0,-2.961710856E1,2.293514908E1,3.810662198E1
3.241104208E0,-1.376973678E1,-3.367550424E1,2.915718763E1,4.662388687E1
3.251173208E0,-1.703898872E1,-3.738000070E1,3.129990448E1,5.164567368E1
3.261242208E0,-1.896237535E1,-3.915494172E1,2.863191821E1,5.208135829E1
3.271311208E0,-2.073216381E1,-3.776151515E1,2.638137403E1,5.051466656E1
3.281380208E0,-2.038649045E1,-3.681312484E1,2.559595263E1,4.925411601E1
