"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.008812500E-1,-2.392318118E-1,1.618696404E-1,-1.017207947E-1,3.062364451E-1
4.109512500E-1,-1.425685662E-1,-7.094836056E-2,2.173888068E-1,2.694760829E-1
4.210202500E-1,2.253224552E-2,-1.401706231E-1,4.064218336E-1,4.305046022E-1
4.310892500E-1,7.410878062E-2,-5.910716414E-2,3.277381915E-1,3.411716436E-1
4.411592500E-1,8.967582285E-2,-5.479484260E-2,1.826839739E-1,2.107549817E-1
4.512282500E-1,2.929805875E-2,-1.536238968E-2,-9.082787052E-2,9.666478845E-2
4.612972500E-1,3.582998335E-2,3.530548811E-2,-2.848297150E-1,2.892373278E-1
4.713662500E-1,5.502931595E-2,1.085570669E-1,-3.802982283E-1,3.992988916E-1
4.814362500E-1,1.364962327E-1,6.800662637E-2,-2.924724644E-1,3.298427887E-1
4.915052500E-1,1.138312554E-1,-1.588074535E-1,-1.366465062E-1,2.384316037E-1
5.015742500E-1,3.020730078E-2,-3.598259568E-1,-2.413350552E-2,3.618972593E-1
5.116442500E-1,-1.710731578E-1,-6.716708314E-1,1.003031373E-1,7.003345275E-1
5.217132500E-1,-3.386210293E-1,-8.921237254E-1,3.503137064E-1,1.016498222E0
5.317822500E-1,-5.221452481E-1,-9.490978253E-1,6.010785663E-1,1.238837271E0
5.418522500E-1,-5.876650536E-1,-9.749378407E-1,9.858253562E-1,1.505890315E0
5.519212500E-1,-6.555272537E-1,-8.602096224E-1,1.251087656E0,1.653752369E0
5.619902500E-1,-9.449463022E-1,-7.183883303E-1,1.263748633E0,1.733801002E0
5.720592500E-1,-1.447261303E0,-5.723991430E-1,7.868071854E-1,1.743924197E0
5.821292500E-1,-1.628950666E0,-3.453272009E-1,7.764370023E-1,1.837276671E0
5.921982500E-1,-1.995220254E0,-2.116838247E-1,2.439943689E-1,2.021199435E0
6.022672500E-1,-2.152768802E0,1.110128975E-1,9.094613045E-2,2.157546889E0
6.123372500E-1,-2.373397112E0,2.208791560E-1,1.873073673E-1,2.391000942E0
6.224052500E-1,-2.405961426E0,3.527040482E-2,2.391161831E-1,2.418071739E0
6.324742500E-1,-2.789473284E0,3.336894876E-1,-1.742910267E-1,2.814762377E0
6.425442500E-1,-2.644369950E0,7.316346127E-1,3.110572547E-3,2.743718519E0
6.526132500E-1,-2.574618514E0,3.082932758E-1,-3.250527115E-1,2.613305283E0
6.626822500E-1,-2.397183586E0,5.939981729E-1,-3.308119266E-1,2.491738249E0
6.727522500E-1,-2.159272075E0,3.892345279E-1,-4.985319985E-1,2.249998570E0
6.828212500E-1,-1.802772599E0,5.609701753E-1,-5.270750356E-1,1.960225670E0
6.928902500E-1,-1.441500041E0,6.719450659E-1,-3.812805605E-1,1.635483845E0
7.029592500E-1,-1.127434394E0,5.280427498E-1,-3.579058043E-1,1.295389526E0
7.130292500E-1,-9.665429932E-1,7.778381413E-1,-4.304790330E-1,1.313221127E0
7.230982500E-1,-9.281291252E-1,9.837560266E-1,-5.672411679E-1,1.466615879E0
7.331672500E-1,-8.148463386E-1,8.927704275E-1,-8.543705928E-1,1.480190090E0
7.432372500E-1,-8.921623170E-2,4.929787517E-2,-1.219255634E0,1.223508936E0
7.533062500E-1,-4.711078262E-1,1.709320060E0,-6.230424625E-1,1.879334872E0
7.633752500E-1,-7.956054908E-1,3.300311186E0,-3.778576005E-1,3.415818846E0
7.734442500E-1,-1.440490812E-1,2.389452982E0,-7.689217222E-1,2.514254622E0
7.835142500E-1,1.431643975E-1,2.847004623E0,-9.614939956E-1,3.008388618E0
7.935832500E-1,5.659514183E-1,3.980910131E0,-1.494506221E0,4.289696414E0
8.036522500E-1,1.142247146E0,4.770918667E0,-2.538072832E0,5.523423501E0
8.137222500E-1,1.757345581E0,5.013193370E0,-3.344117357E0,6.277220097E0
8.237912500E-1,1.886074373E0,5.332836676E0,-3.849757669E0,6.842299150E0
8.338602500E-1,1.700776109E0,5.649670395E0,-3.968101805E0,7.110361938E0
8.439302500E-1,1.414022221E0,5.551460561E0,-4.131242630E0,7.062955392E0
8.539992500E-1,1.309049497E0,5.157564048E0,-4.498493382E0,6.967820334E0
8.640682500E-1,1.849751469E0,4.722071612E0,-4.306914039E0,6.653499030E0
8.741382500E-1,2.810930226E0,4.211723707E0,-4.414714476E0,6.717860465E0
8.842072500E-1,4.502227998E0,3.341541073E0,-4.799534941E0,7.380480292E0
8.942762500E-1,6.736128087E0,2.383094720E0,-5.567149225E0,9.058019240E0
9.043452500E-1,9.319717984E0,1.348491890E0,-6.561861180E0,1.147752568E1
9.144152500E-1,1.202176779E1,-1.753404558E-2,-7.264660249E0,1.404629833E1
9.244842500E-1,1.526715024E1,-1.501197774E0,-8.277327833E0,1.743139774E1
9.345532500E-1,1.886763291E1,-3.268803465E0,-9.037809684E0,2.117438669E1
9.446232500E-1,2.269364270E1,-4.966257770E0,-9.554336343E0,2.511872764E1
9.546922500E-1,2.683379415E1,-6.803198574E0,-9.342898686E0,2.921687484E1
9.647612500E-1,3.064068471E1,-7.479123255E0,-8.806235386E0,3.274658190E1
9.748312500E-1,3.326824333E1,-7.777744651E0,-8.008000402E0,3.509127237E1
9.849002500E-1,3.464826107E1,-8.156461208E0,-6.853738983E0,3.624918748E1
9.949692500E-1,3.479985364E1,-8.368460782E0,-5.770322428E0,3.625406971E1
1.005039250E0,3.423425481E1,-9.206494254E0,-4.931166290E0,3.579190048E1
1.015108250E0,3.352592545E1,-1.091981206E1,-4.446129227E0,3.553868368E1
1.025177250E0,3.266397336E1,-1.320935717E1,-3.340485066E0,3.539182268E1
1.035246250E0,3.225788189E1,-1.561939469E1,-1.202477706E0,3.586059658E1
1.045316250E0,3.279541876E1,-1.790423397E1,1.554519703E0,3.739675945E1
1.055385250E0,3.356419430E1,-1.961013341E1,4.244956942E0,3.910411911E1
1.065454250E0,3.321536579E1,-2.032446319E1,6.176470027E0,3.942706064E1
1.075524250E0,3.130581251E1,-2.019784524E1,7.842908946E0,3.807253695E1
1.085593250E0,2.803522389E1,-1.999515502E1,8.712892774E0,3.552033929E1
1.095662250E0,2.449244738E1,-2.015821983E1,9.362641225E0,3.307405110E1
1.105732250E0,2.126498081E1,-2.076833702E1,9.629881200E0,3.124512511E1
1.115801250E0,1.841548059E1,-2.156641179E1,9.415594779E0,2.988132306E1
1.125870250E0,1.629018142E1,-2.268005143E1,8.936178060E0,2.931910678E1
1.135939250E0,1.445993510E1,-2.374166255E1,8.375007910E0,2.903268884E1
1.146009250E0,1.299414572E1,-2.493794440E1,7.559165790E0,2.911854875E1
1.156078250E0,1.241914691E1,-2.614316782E1,6.408800955E0,2.964410840E1
1.166147250E0,1.266248931E1,-2.735351339E1,6.234138776E0,3.078015297E1
1.176217250E0,1.282358010E1,-2.798213585E1,6.748850459E0,3.151176155E1
1.186286250E0,1.263155871E1,-2.852404176E1,6.633721706E0,3.189331431E1
1.196355250E0,1.243714230E1,-2.842882102E1,6.829328611E0,3.177294608E1
1.206425250E0,1.250664932E1,-2.817939986E1,6.402243887E0,3.148783226E1
1.216494250E0,1.338589397E1,-2.773850342E1,5.411833729E0,3.127130752E1
1.226563250E0,1.469975748E1,-2.670097816E1,4.856934133E0,3.086446036E1
1.236632250E0,1.632574887E1,-2.491989288E1,4.578415757E0,3.014121809E1
1.246702250E0,1.870899445E1,-2.318602972E1,4.042026983E0,3.006586818E1
1.256771250E0,2.241430484E1,-2.119097845E1,3.695758381E0,3.106633643E1
1.266840250E0,2.634703918E1,-1.947853714E1,2.915515280E0,3.289498612E1
1.276910250E0,3.011951770E1,-1.839902536E1,1.984300871E0,3.535034555E1
1.286979250E0,3.288256333E1,-1.783514210E1,2.302745790E0,3.747876603E1
1.297048250E0,3.397259191E1,-1.757298336E1,2.524929460E0,3.833173638E1
1.307118250E0,3.370757973E1,-1.742904011E1,2.982206867E0,3.806397152E1
1.317187250E0,3.240856464E1,-1.697420508E1,3.160705697E0,3.672095806E1
1.327256250E0,3.058595711E1,-1.601165398E1,2.949025673E0,3.464925090E1
1.337326250E0,2.896201693E1,-1.508513226E1,2.232924042E0,3.273141594E1
1.347395250E0,2.723539495E1,-1.439467198E1,1.867939964E0,3.086199150E1
1.357464250E0,2.528722432E1,-1.379164279E1,1.480032169E0,2.884169932E1
1.367533250E0,2.310285424E1,-1.364164884E1,9.082456684E-1,2.684513676E1
1.377603250E0,2.042762912E1,-1.425096614E1,8.568316859E-1,2.492212326E1
1.387672250E0,1.672207314E1,-1.565036272E1,1.593658041E0,2.295868745E1
1.397741250E0,1.113916567E1,-1.665454248E1,2.816512563E0,2.023332746E1
1.407811250E0,5.093285022E0,-1.866131274E1,3.913716853E0,1.973583860E1
1.417880250E0,-5.529635829E-1,-2.244322049E1,7.536953387E0,2.368141848E1
1.427949250E0,-5.903953525E0,-2.672930675E1,1.265805244E1,3.015856094E1
1.438018250E0,-1.065700895E1,-3.062864179E1,1.679608486E1,3.652114462E1
1.448088250E0,-1.426579467E1,-3.363952515E1,1.830535764E1,4.086828439E1
1.458157250E0,-1.630665537E1,-3.593482861E1,1.714307852E1,4.302445883E1
1.468226250E0,-1.699805938E1,-3.840072575E1,1.363582852E1,4.415297929E1
1.478296250E0,-1.783369316E1,-3.856137683E1,1.094686946E1,4.387316202E1
1.488365250E0,-1.718243028E1,-3.822077886E1,8.425948852E0,4.274412779E1
1.498434250E0,-1.720078352E1,-3.818198843E1,7.404589967E0,4.252715775E1
1.508504250E0,-1.867268558E1,-3.805244921E1,9.415276691E0,4.342010494E1
1.518573250E0,-2.031062867E1,-3.850833557E1,1.316888508E1,4.548442678E1
1.528642250E0,-1.972649417E1,-3.751297106E1,1.806599251E1,4.607317718E1
1.538711250E0,-1.511599737E1,-3.508492880E1,2.100559130E1,4.359679428E1
1.548781250E0,-7.668612803E0,-3.169017104E1,1.937070279E1,3.792490857E1
1.558850250E0,1.172518766E-1,-2.850772101E1,1.510368314E1,3.226182186E1
1.568919250E0,7.345596238E0,-2.626041151E1,1.145413296E1,2.957641220E1
1.578989250E0,1.395464445E1,-2.481567211E1,9.917867095E0,3.014819682E1
1.589058250E0,1.949303356E1,-2.437151293E1,9.952728195E0,3.275676721E1
1.599127250E0,2.381193439E1,-2.454891745E1,1.099886290E1,3.592537477E1
1.609197250E0,2.600643652E1,-2.508136959E1,1.269130205E1,3.829463394E1
1.619270500E0,2.591754247E1,-2.630592155E1,1.549658796E1,4.004828030E1
1.629339500E0,2.519152177E1,-2.844285434E1,2.071038877E1,4.327272739E1
1.639408500E0,2.539798696E1,-2.958394783E1,2.633776783E1,4.705258468E1
1.649478500E0,2.588596751E1,-2.951784857E1,2.852301499E1,4.852781761E1
1.659547500E0,2.574856730E1,-2.969660029E1,2.717592175E1,4.778501344E1
1.669616500E0,2.582038046E1,-3.208794075E1,2.362798099E1,4.748272817E1
1.679686500E0,2.336212914E1,-2.840875572E1,2.234468321E1,4.303639561E1
1.689755500E0,2.047366542E1,-2.852464520E1,2.122380238E1,4.102774849E1
1.699824500E0,1.725081347E1,-2.887895840E1,2.079929920E1,3.954991341E1
1.709894500E0,1.395392524E1,-3.002332399E1,2.341262803E1,4.054951497E1
1.719963500E0,1.184710444E1,-3.052868948E1,2.635378920E1,4.203423569E1
1.730032500E0,1.235278686E1,-2.992540652E1,2.567974089E1,4.132275875E1
1.740101500E0,1.520672979E1,-2.927361739E1,2.228401952E1,3.980913000E1
1.750171500E0,1.782477616E1,-2.728108978E1,1.808591632E1,3.727037528E1
1.760240500E0,1.990455826E1,-2.482470956E1,1.352667387E1,3.457497000E1
1.770309500E0,2.046388420E1,-2.256840470E1,9.538010917E0,3.192298700E1
1.780379500E0,1.945663347E1,-2.018547019E1,5.598024863E0,2.858936298E1
1.790448500E0,1.741815376E1,-1.833487556E1,1.635644120E0,2.534235731E1
1.800517500E0,1.622496509E1,-1.743495047E1,-2.298446918E0,2.392717803E1
1.810587500E0,1.596138781E1,-1.700045908E1,-4.385998800E0,2.372801077E1
1.820656500E0,1.898880243E1,-1.565114507E1,-4.310825826E0,2.498231733E1
1.830725500E0,2.620698667E1,-1.304054338E1,-4.841411530E0,2.966987003E1
1.840795500E0,3.650443863E1,-1.029703798E1,-6.545367354E0,3.848954228E1
1.850864500E0,4.571283031E1,-8.638627288E0,-7.254902415E0,4.708420484E1
1.860933500E0,4.918328377E1,-7.371388307E0,-2.379103410E0,4.978948585E1
1.871003500E0,5.072006770E1,-4.635819334E0,7.217360952E0,5.144031870E1
1.881072500E0,5.547971528E1,3.826524342E0,1.430626793E1,5.742221171E1
1.891141500E0,6.683124247E1,1.045347205E1,1.178461408E1,6.866270586E1
1.901210500E0,7.119077209E1,1.459195119E1,4.073535290E0,7.278492124E1
1.911280500E0,7.073182179E1,1.588070793E1,-4.166608199E-1,7.249386943E1
1.921349500E0,7.064104962E1,1.526262683E1,-1.602511311E-1,7.227123459E1
1.931418500E0,7.033036132E1,1.291987907E1,1.121804549E0,7.151602229E1
1.941488500E0,6.992175789E1,8.544773630E0,2.760403851E0,7.049599430E1
1.951557500E0,6.570684628E1,3.781182986E0,3.914619663E0,6.593186817E1
1.961626500E0,5.474012202E1,4.710049152E-2,2.951966822E0,5.481967972E1
1.971696500E0,4.480122132E1,-3.036862546E0,1.326741564E0,4.492362640E1
1.981765500E0,3.661153155E1,-6.103934147E0,1.278482154E0,3.713888490E1
1.991834500E0,3.095073683E1,-9.224408369E0,3.774884073E0,3.251595869E1
2.001904500E0,2.835647460E1,-1.295610608E1,7.299731848E0,3.201931325E1
2.011973500E0,2.758807561E1,-1.694446147E1,9.068624511E0,3.362226407E1
2.022042500E0,2.622971128E1,-2.091507407E1,8.373996341E0,3.457689824E1
2.032112500E0,2.413945799E1,-2.448329766E1,6.244441570E0,3.494478998E1
2.042181500E0,2.168452321E1,-2.773077106E1,3.764495909E0,3.540318686E1
2.052250500E0,1.925157045E1,-3.029992536E1,2.383000872E0,3.597759212E1
2.062319500E0,1.749700931E1,-3.191394165E1,1.945573592E0,3.644763728E1
2.072389500E0,1.677219314E1,-3.296325724E1,2.028987632E0,3.704051270E1
2.082458500E0,1.673049781E1,-3.347593175E1,2.016188954E0,3.747816140E1
2.092527500E0,1.765141440E1,-3.344672140E1,2.101809733E0,3.787708023E1
2.102597500E0,1.883350155E1,-3.306820775E1,2.062647714E0,3.811117500E1
2.112666500E0,2.020348663E1,-3.260262671E1,2.337224482E0,3.842622488E1
2.122735500E0,2.191570107E1,-3.161861282E1,2.581192539E0,3.855771239E1
2.132805500E0,2.385209307E1,-3.031657355E1,2.800715725E0,3.867636208E1
2.142874500E0,2.579343883E1,-2.867054960E1,3.787719880E0,3.875111254E1
2.152943500E0,2.797421872E1,-2.708514724E1,4.456186145E0,3.919208733E1
2.163013500E0,3.068610354E1,-2.520132638E1,4.352716741E0,3.994608798E1
2.173082500E0,3.320714694E1,-2.300699967E1,3.617925216E0,4.056015316E1
2.183151500E0,3.586968361E1,-2.129529277E1,1.568184354E0,4.174425588E1
2.193220500E0,3.817474490E1,-1.964218200E1,-5.431785598E-1,4.293508477E1
2.203290500E0,3.888552308E1,-1.879317213E1,-1.892104021E0,4.323016633E1
2.213359500E0,3.789824176E1,-1.860896262E1,-2.141186053E0,4.227475483E1
2.223428500E0,3.630240096E1,-1.822661085E1,-9.267750563E-1,4.063166955E1
2.233498500E0,3.401168406E1,-1.774944531E1,-2.741781346E-1,3.836551361E1
2.243567500E0,3.116842399E1,-1.710625392E1,2.506269022E-1,3.555499109E1
2.253636500E0,2.810759371E1,-1.664281180E1,5.525677264E-1,3.266994551E1
2.263706500E0,2.491144950E1,-1.639287373E1,1.412823542E0,2.985469303E1
2.273775500E0,2.148894320E1,-1.716500207E1,2.693135144E0,2.763448847E1
2.283844500E0,1.705190639E1,-1.900654989E1,4.365413092E0,2.590508217E1
2.293913500E0,1.122271537E1,-2.036261978E1,5.484322246E0,2.388856243E1
2.303983500E0,5.137174222E0,-2.318526256E1,5.577409920E0,2.439373814E1
2.314052500E0,-7.046596527E-1,-2.751107948E1,7.321014544E0,2.847724167E1
2.324121500E0,-5.417563416E0,-3.156698658E1,9.964171196E0,3.354264961E1
2.334191500E0,-8.432314716E0,-3.847652671E1,1.288665168E1,4.144409283E1
2.344260500E0,-1.139504100E1,-4.095838441E1,1.581775213E1,4.536118931E1
2.354329500E0,-1.083394336E1,-4.456256136E1,1.321826716E1,4.772754750E1
2.364399500E0,-1.443169071E1,-4.533045515E1,1.507705725E1,4.990432362E1
2.374468500E0,-2.015564004E1,-4.518248785E1,1.675831185E1,5.223550564E1
2.384537500E0,-2.564693801E1,-4.409391872E1,1.894339295E1,5.441407202E1
2.394606500E0,-2.801385816E1,-4.313825915E1,2.073801570E1,5.545945318E1
2.404676500E0,-2.666408456E1,-4.141753585E1,2.037931942E1,5.330761992E1
2.414745500E0,-2.251732342E1,-3.869352858E1,1.635409851E1,4.766209758E1
2.424814500E0,-1.665076752E1,-3.658973781E1,1.102571566E1,4.168480992E1
2.434884500E0,-1.031379376E1,-3.403541908E1,6.477723255E0,3.614892795E1
2.444953500E0,-3.670654530E0,-3.146646593E1,3.068375823E0,3.182808686E1
2.455022500E0,2.793482720E0,-2.942018837E1,6.644357792E-1,2.955998147E1
2.465092500E0,8.340615172E0,-2.903582750E1,-7.995663947E-1,3.022059639E1
2.475161500E0,1.373226197E1,-3.004745662E1,6.427797389E-1,3.304296951E1
2.485230500E0,2.036513408E1,-3.118353086E1,5.037786759E0,3.758364775E1
2.495300500E0,2.693318980E1,-3.216812947E1,9.691538334E0,4.305939133E1
2.505369500E0,3.167928587E1,-3.309860391E1,1.384384907E1,4.786174768E1
2.515438500E0,3.346415312E1,-3.301323924E1,1.827631686E1,5.043557541E1
2.525507500E0,3.320006714E1,-3.212299832E1,2.185092561E1,5.110376140E1
2.535577500E0,3.120200104E1,-3.072607511E1,2.274854338E1,4.934726727E1
2.545646500E0,2.766732176E1,-2.884559652E1,2.160888597E1,4.543669315E1
2.555715500E0,2.422404849E1,-2.692579892E1,1.915174795E1,4.097063122E1
2.565785500E0,2.196894347E1,-2.566019248E1,1.590414591E1,3.733660151E1
2.575854500E0,2.017622691E1,-2.476578366E1,1.314979743E1,3.454477306E1
2.585923500E0,1.891139465E1,-2.455927872E1,1.152503279E1,3.307000755E1
2.595993500E0,1.790006257E1,-2.470101756E1,1.059346492E1,3.229201151E1
2.606062500E0,1.627536458E1,-2.510076831E1,1.121284878E1,3.194783310E1
2.616131500E0,1.348448270E1,-2.569953021E1,1.364948060E1,3.207187939E1
2.626198292E0,1.047978218E1,-2.616512060E1,1.692183508E1,3.287533837E1
2.636267292E0,7.671962673E0,-2.603413362E1,1.921037565E1,3.325167149E1
2.646336292E0,5.260106084E0,-2.530696920E1,1.967702439E1,3.248533045E1
2.656405292E0,3.650115016E0,-2.436847004E1,1.789501174E1,3.045286714E1
2.666475292E0,3.243776797E0,-2.387944166E1,1.513642754E1,2.845806144E1
2.676544292E0,4.810863921E0,-2.373957860E1,1.206488516E1,2.706055169E1
2.686613292E0,7.529804581E0,-2.351023911E1,9.830407952E0,2.657190661E1
2.696683292E0,8.751532930E0,-2.267666707E1,9.214856358E0,2.599488672E1
2.706752292E0,8.630721853E0,-2.224225169E1,9.077454976E0,2.552660002E1
2.716821292E0,8.652267673E0,-2.204079640E1,8.601511502E0,2.519215040E1
2.726891292E0,1.040483491E1,-2.261296282E1,7.180535188E0,2.590688639E1
2.736960292E0,1.286377503E1,-2.352475658E1,6.673010902E0,2.763005528E1
2.747029292E0,1.539313902E1,-2.286135722E1,7.552732683E0,2.857681147E1
2.757099292E0,1.969751069E1,-2.128867606E1,7.998813257E0,3.008622059E1
2.767168292E0,2.650429653E1,-1.931991037E1,7.068401379E0,3.355143766E1
2.777237292E0,3.523177577E1,-1.738578592E1,5.177391372E0,3.962762871E1
2.787307292E0,4.356139174E1,-1.673092817E1,2.618876089E0,4.673732256E1
2.797376292E0,4.976722883E1,-1.663601616E1,3.764811293E-1,5.247547844E1
2.807445292E0,5.294095247E1,-1.462488973E1,1.922651630E0,5.495751484E1
2.817515292E0,5.491972977E1,-1.167567344E1,9.149566348E0,5.688771952E1
2.827584292E0,5.979199004E1,-1.003503360E1,1.983900863E1,6.379161572E1
2.837653292E0,6.768408460E1,-7.558402728E0,2.856838471E1,7.385402741E1
2.847722292E0,7.195031605E1,-4.013883165E0,3.195270401E1,7.882851344E1
2.857792292E0,7.170547676E1,-1.393866869E0,3.057004333E1,7.796246411E1
2.867861292E0,7.153375105E1,-1.184580987E0,2.876626150E1,7.711017165E1
2.877930292E0,7.108635485E1,-1.075157948E0,2.707236055E1,7.607455893E1
2.888000292E0,6.517136763E1,-1.347977335E0,2.576095638E1,7.009101993E1
2.898069292E0,5.385787541E1,-1.069198465E0,2.365025888E1,5.883152789E1
2.908138292E0,4.490429136E1,-1.969086708E0,1.993155602E1,4.916848188E1
2.918208292E0,3.861868422E1,-4.321837010E0,1.610391369E1,4.206443964E1
2.928277292E0,3.387467444E1,-7.665449460E0,1.283262925E1,3.702605917E1
2.938346292E0,2.999104736E1,-1.114501874E1,1.011636954E1,3.355615140E1
2.948416292E0,2.691678953E1,-1.467053076E1,7.778164482E0,3.162653749E1
2.958485292E0,2.456672807E1,-1.845363017E1,5.590959088E0,3.123010435E1
2.968554292E0,2.280488481E1,-2.238229016E1,4.258127210E0,3.223602537E1
2.978624292E0,2.105468219E1,-2.617264246E1,4.278250988E0,3.386163444E1
2.988693292E0,1.907588150E1,-2.964326900E1,4.712149472E0,3.556426584E1
2.998762292E0,1.727419181E1,-3.270111487E1,5.567438078E0,3.739995967E1
3.008832292E0,1.615886232E1,-3.544637326E1,5.987894983E0,3.941331114E1
3.018901292E0,1.526940375E1,-3.709243697E1,5.983390288E0,4.055618980E1
3.028970292E0,1.535964383E1,-3.777698220E1,5.710211881E0,4.117797424E1
3.039039292E0,1.686929668E1,-3.761713102E1,5.765086831E0,4.162761035E1
3.049109292E0,1.896077087E1,-3.662025794E1,6.000288157E0,4.167202397E1
3.059178292E0,2.106579424E1,-3.573507369E1,6.115096482E0,4.193038973E1
3.069247292E0,2.349338510E1,-3.498345622E1,7.407359208E0,4.278609964E1
3.079317292E0,2.638801646E1,-3.379952602E1,8.432871371E0,4.370181566E1
3.089386292E0,2.890730336E1,-3.200689834E1,8.114560645E0,4.388530305E1
3.099455292E0,3.179951865E1,-2.971559906E1,7.203846867E0,4.411486851E1
3.109525292E0,3.497201906E1,-2.790337853E1,6.085073369E0,4.515161978E1
3.119594292E0,3.764949653E1,-2.596308059E1,6.454247854E0,4.618683209E1
3.129663292E0,4.070072803E1,-2.479408185E1,6.893335742E0,4.815406353E1
3.139733292E0,4.307447305E1,-2.418162343E1,6.134082976E0,4.977738557E1
3.149802292E0,4.406043055E1,-2.360928393E1,5.317319920E0,5.026921244E1
3.159871292E0,4.346511383E1,-2.319797207E1,4.601882972E0,4.948271774E1
3.169941292E0,4.077772416E1,-2.264134521E1,5.356461182E0,4.694832241E1
3.180010292E0,3.721679322E1,-2.208308580E1,7.122241371E0,4.385748166E1
3.190079292E0,3.395965787E1,-2.143825720E1,8.635477978E0,4.107832414E1
3.200148292E0,3.070129227E1,-2.088510124E1,9.760675228E0,3.839306685E1
3.210218292E0,2.656542800E1,-2.073865655E1,1.049985216E1,3.529958549E1
3.220287292E0,2.092082305E1,-2.090962680E1,1.062029077E1,3.142743875E1
3.230356292E0,1.385378583E1,-2.124454362E1,1.004161289E1,2.727804987E1
3.240426292E0,5.502901774E0,-2.147023445E1,8.912968122E0,2.388920040E1
3.250495292E0,-1.314127219E0,-2.314291469E1,8.495616088E0,2.468799148E1
3.260564292E0,-5.188137385E0,-2.702825383E1,9.109666117E0,2.899015853E1
3.270634292E0,-9.102374055E0,-3.059081498E1,1.211504258E1,3.413832789E1
3.280703292E0,-1.209118009E1,-3.597920430E1,1.601520792E1,4.119692540E1
