"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.059434167E-1,-1.465953682E0,2.859083802E-1,2.265959934E0,2.713915662E0
7.160134167E-1,-1.918194882E0,6.039513034E-1,1.978027394E0,2.820783783E0
7.260834167E-1,-2.520706601E0,9.901084417E-1,1.530480630E0,3.110731016E0
7.361534167E-1,-3.122165821E0,1.537645808E0,1.238961554E0,3.694225194E0
7.462234167E-1,-3.863209189E0,2.149546402E0,6.271013072E-1,4.465220153E0
7.562944167E-1,-4.594239784E0,2.663774520E0,-2.788040131E-2,5.310697807E0
7.663644167E-1,-5.429919752E0,3.216828150E0,-9.245710945E-1,6.378623955E0
7.764344167E-1,-5.999284775E0,3.749744554E0,-2.583057216E0,7.531546097E0
7.865044167E-1,-6.251773394E0,4.535112154E0,-4.538896472E0,8.958431448E0
7.965744167E-1,-5.861760601E0,5.503485326E0,-6.499145114E0,1.033863992E1
8.066454167E-1,-4.928263732E0,5.979825826E0,-8.958423207E0,1.184480674E1
8.167154167E-1,-4.018332312E0,5.696032383E0,-1.101059710E1,1.303169321E1
8.267854167E-1,-3.051149048E0,5.454463440E0,-1.246738878E1,1.394619894E1
8.368554167E-1,-1.478067359E0,4.997151534E0,-1.411459386E1,1.504586211E1
8.469254167E-1,1.132342547E-1,3.533954229E0,-1.615460554E1,1.653701711E1
8.569954167E-1,1.735698019E0,1.212615463E0,-1.765089517E1,1.777743469E1
8.670664167E-1,4.108921469E0,-1.605675824E0,-1.901952136E1,1.952443657E1
8.771364167E-1,7.078600677E0,-3.913706328E0,-1.992717997E1,2.150618948E1
8.872064167E-1,1.051961107E1,-5.064130805E0,-2.024884933E1,2.337356492E1
8.972764167E-1,1.510718445E1,-5.216994563E0,-2.115172726E1,2.651112257E1
9.073464167E-1,2.167711596E1,-5.509253020E0,-2.282501794E1,3.195669991E1
9.174174167E-1,2.935094564E1,-5.901235154E0,-2.477414752E1,3.885950298E1
9.274874167E-1,3.413438437E1,-6.480505945E0,-2.566639287E1,4.319625998E1
9.375574167E-1,3.536790363E1,-8.156710884E0,-2.443376706E1,4.375419423E1
9.476274167E-1,3.554775229E1,-9.863831806E0,-2.215101407E1,4.303028346E1
9.576974167E-1,3.696637334E1,-1.119772320E1,-1.941175025E1,4.322866885E1
9.677684167E-1,3.995778080E1,-1.261401122E1,-1.581759074E1,4.478765123E1
9.778384167E-1,4.209994802E1,-1.343162153E1,-1.219119905E1,4.584145956E1
9.879084167E-1,4.210266113E1,-1.325348377E1,-8.634631301E0,4.497605767E1
9.979784167E-1,4.049090654E1,-1.274025728E1,-5.811162305E0,4.284387092E1
1.008048417E0,3.756453883E1,-1.234752553E1,-3.410879695E0,3.968866418E1
1.018119417E0,3.449194161E1,-1.277018099E1,-1.695294929E0,3.681909265E1
1.028189417E0,3.108030879E1,-1.382189979E1,-2.180853564E-1,3.401585027E1
1.038259417E0,2.691949094E1,-1.564214738E1,1.092834665E0,3.115333136E1
1.048329417E0,2.242032747E1,-1.750712967E1,1.585560817E0,2.849008032E1
1.058399417E0,1.809002691E1,-1.911124897E1,1.284871845E0,2.634653310E1
1.068470417E0,1.493916354E1,-2.068199002E1,9.966602468E-1,2.553265850E1
1.078540417E0,1.374078838E1,-2.194177029E1,1.263314331E0,2.592000216E1
1.088610417E0,1.316823604E1,-2.313946717E1,1.136373033E0,2.664824056E1
1.098680417E0,1.307525596E1,-2.393575503E1,1.444617777E0,2.731244419E1
1.108750417E0,1.383860879E1,-2.452637527E1,2.198798084E0,2.824685628E1
1.118821667E0,1.531433610E1,-2.451341784E1,2.462839047E0,2.900865595E1
1.128891667E0,1.676652485E1,-2.460031915E1,1.406599765E0,2.980386856E1
1.138961667E0,1.811182065E1,-2.445984798E1,1.570517101E0,3.047603542E1
1.149031667E0,1.959228069E1,-2.371864323E1,1.991012013E0,3.082848729E1
1.159101667E0,2.196456742E1,-2.292074388E1,1.386778289E0,3.177618410E1
1.169172667E0,2.527921364E1,-2.164533517E1,7.666138262E-1,3.328884007E1
1.179242667E0,2.884094682E1,-2.024759803E1,1.279781844E0,3.526192395E1
1.189312667E0,3.234489314E1,-1.883524168E1,1.843589673E0,3.747475502E1
1.199382667E0,3.526542299E1,-1.777674245E1,1.763326113E0,3.953191052E1
1.209452667E0,3.700636830E1,-1.706992634E1,1.683770944E0,4.078834104E1
1.219522667E0,3.800625855E1,-1.594074831E1,1.838536509E0,4.125485865E1
1.229593667E0,3.775549720E1,-1.492349768E1,7.155063839E-1,4.060419068E1
1.239663667E0,3.656734765E1,-1.403342983E1,-7.253002509E-1,3.917440654E1
1.249733667E0,3.465172496E1,-1.308764036E1,-2.191667404E0,3.710568392E1
1.259803667E0,3.251312922E1,-1.260365229E1,-2.972905701E0,3.499705404E1
1.269873667E0,3.086741167E1,-1.233441023E1,-3.098394551E0,3.338464958E1
1.279944667E0,2.921349164E1,-1.239642346E1,-2.942235886E0,3.187092970E1
1.290014667E0,2.692819394E1,-1.270115344E1,-1.287869128E0,2.980109955E1
1.300084667E0,2.402044376E1,-1.316389156E1,4.511175115E-1,2.739476714E1
1.310154667E0,2.042694850E1,-1.394148704E1,2.270943954E0,2.483510565E1
1.320224667E0,1.696627626E1,-1.397083305E1,3.649099354E0,2.227901776E1
1.330295667E0,1.323791380E1,-1.436069966E1,3.493167561E0,1.984122668E1
1.340365667E0,8.663797213E0,-1.551559843E1,2.535807620E0,1.795064057E1
1.350435667E0,2.702222886E0,-1.774746661E1,1.250925835E0,1.799553820E1
1.360505667E0,-2.994125832E0,-2.009287836E1,1.867424971E0,2.040038790E1
1.370575667E0,-6.404160020E0,-2.405996860E1,1.105291866E0,2.492221950E1
1.380646667E0,-1.005394935E1,-2.886670731E1,2.449142821E0,3.066540378E1
1.390716667E0,-1.284860736E1,-3.143295203E1,5.397206919E0,3.438381926E1
1.400786667E0,-1.483471589E1,-3.435514717E1,9.240248476E0,3.854513101E1
1.410856667E0,-1.684612767E1,-3.726161330E1,1.368455571E1,4.312176838E1
1.420926667E0,-1.859548830E1,-3.784012980E1,1.687560933E1,4.541424664E1
1.430996667E0,-1.998863186E1,-3.735807364E1,1.729180947E1,4.576218684E1
1.441067667E0,-2.007118052E1,-3.627133353E1,1.613631896E1,4.448418498E1
1.451137667E0,-1.895015350E1,-3.482938910E1,1.473209375E1,4.229928190E1
1.461207667E0,-1.752183425E1,-3.308130551E1,1.413653963E1,4.001536208E1
1.471277667E0,-1.516820599E1,-3.145309685E1,1.331477078E1,3.737184630E1
1.481347667E0,-1.217634128E1,-2.955953454E1,1.189436515E1,3.411019336E1
1.491418667E0,-7.577561715E0,-2.798509220E1,1.009575811E1,3.070031203E1
1.501488667E0,-1.638375208E0,-2.682842173E1,7.821368973E0,2.799325452E1
1.511558667E0,4.415302121E0,-2.674340555E1,6.212638564E0,2.780829932E1
1.521628667E0,1.123544359E1,-2.754517108E1,5.197216941E0,3.019905142E1
1.531698667E0,1.835349192E1,-2.803238448E1,4.071624127E0,3.375267943E1
1.541769667E0,2.379402086E1,-2.820359797E1,3.381005101E0,3.705441354E1
1.551839667E0,2.659720879E1,-2.887623593E1,4.397316963E0,3.950423918E1
1.561909667E0,2.702713584E1,-3.070490351E1,8.304159536E0,4.173986389E1
1.571979667E0,2.724887630E1,-3.280640919E1,1.446260728E1,4.503252994E1
1.582049667E0,2.676772763E1,-3.346869056E1,1.913759301E1,4.693518890E1
1.592119667E0,2.551371271E1,-3.330476738E1,2.040378417E1,4.665266847E1
1.602190667E0,2.405640180E1,-3.188902081E1,1.893546412E1,4.420601676E1
1.612260667E0,2.271737070E1,-3.029404306E1,1.562239548E1,4.096177751E1
1.622330667E0,2.196038783E1,-2.887664758E1,1.237000223E1,3.832931468E1
1.632400667E0,2.164047964E1,-2.808827685E1,1.000188106E1,3.684154286E1
1.642470667E0,2.054820572E1,-2.828395743E1,8.921843026E0,3.608060821E1
1.652541667E0,1.789541403E1,-2.992653386E1,1.042584980E1,3.639425252E1
1.662611667E0,1.422165872E1,-3.260973224E1,1.503567885E1,3.862281518E1
1.672681667E0,1.135584711E1,-3.483929896E1,2.112377990E1,4.229593471E1
1.682751667E0,1.022568090E1,-3.519324028E1,2.518692352E1,4.446920089E1
1.692821667E0,9.884736772E0,-3.375856979E1,2.445480768E1,4.284141307E1
1.702892667E0,1.037736352E1,-3.167006364E1,1.935127483E1,3.853770157E1
1.712962667E0,1.225624114E1,-2.886285049E1,1.302767600E1,3.395585262E1
1.723032667E0,1.517630322E1,-2.593597758E1,7.003612475E0,3.085523780E1
1.733102667E0,1.696743401E1,-2.237175348E1,2.900388533E0,2.822767125E1
1.743172667E0,1.478907721E1,-1.967586196E1,1.653311920E0,2.466961266E1
1.753243667E0,1.132702268E1,-1.845710575E1,1.086335485E0,2.168285775E1
1.763313667E0,1.047277722E1,-1.778694233E1,8.770823479E-2,2.064127111E1
1.773383667E0,1.318305523E1,-1.745133554E1,6.115860128E-1,2.187958169E1
1.783453667E0,2.177384294E1,-1.701362350E1,1.867238152E0,2.769567113E1
1.793523667E0,3.420799146E1,-1.599859014E1,4.748005768E0,3.806159646E1
1.803593667E0,4.619956657E1,-1.284653276E1,5.946220708E0,4.831967400E1
1.813664667E0,5.481697314E1,-1.319589571E1,6.464699167E0,5.675230871E1
1.823734667E0,5.881808716E1,-1.347966810E1,8.858578491E0,6.098969784E1
1.833804667E0,6.067785257E1,-1.201281220E1,1.207379515E1,6.302290043E1
1.843874667E0,6.302736205E1,-7.750229409E0,1.419631338E1,6.506957612E1
1.853945667E0,6.736085519E1,-3.521511354E0,1.463570006E1,6.902238456E1
1.864015667E0,7.057476558E1,5.862085122E-1,1.317490070E1,7.179637307E1
1.874085667E0,7.059887014E1,5.523712599E0,8.849021802E0,7.136537713E1
1.884155667E0,7.059887950E1,9.830475780E0,1.563554821E0,7.129715804E1
1.894225667E0,7.045331657E1,1.210602617E1,-6.007388431E0,7.173781710E1
1.904296667E0,6.657137349E1,1.180924723E1,-1.061423423E1,6.843879059E1
1.914366667E0,5.514423479E1,1.032696754E1,-1.141972210E1,5.725332254E1
1.924436667E0,4.382121394E1,7.286908904E0,-8.843924199E0,4.529473289E1
1.934506667E0,3.501589423E1,2.995749604E0,-4.726181620E0,3.546017706E1
1.944576667E0,2.912926133E1,-1.199076527E0,-1.100802520E0,2.917470507E1
1.954647667E0,2.531477406E1,-5.343706650E0,1.796588730E0,2.593493238E1
1.964717667E0,2.190436214E1,-9.346442683E0,2.648958260E0,2.396192921E1
1.974787667E0,1.891574497E1,-1.327702817E1,3.221343369E0,2.333370819E1
1.984857667E0,1.652210305E1,-1.684290469E1,3.931181316E0,2.391897811E1
1.994927667E0,1.457204610E1,-2.034992430E1,3.628018388E0,2.529083755E1
2.004998667E0,1.333091962E1,-2.319090863E1,3.663343756E0,2.699910644E1
2.015068667E0,1.252803376E1,-2.528829085E1,3.270648554E0,2.841032253E1
2.025138667E0,1.234567781E1,-2.726373758E1,2.897364353E0,3.006861932E1
2.035208667E0,1.276111547E1,-2.811386894E1,4.880441694E0,3.125786950E1
2.045278667E0,1.271822380E1,-2.857190005E1,6.121255939E0,3.186811045E1
2.055348667E0,1.298421013E1,-2.917559466E1,7.449888346E0,3.279185681E1
2.065419667E0,1.365133417E1,-2.876262219E1,9.002682536E0,3.308618523E1
2.075489667E0,1.433573322E1,-2.807699172E1,9.062027682E0,3.280169289E1
2.085559667E0,1.543062318E1,-2.716128968E1,8.577458396E0,3.239463816E1
2.095629667E0,1.642598886E1,-2.560567538E1,8.071843811E0,3.147409068E1
2.105699667E0,1.819766128E1,-2.407295877E1,7.236267924E0,3.103265689E1
2.115770667E0,2.028776138E1,-2.239550019E1,6.096705235E0,3.082728508E1
2.125840750E0,2.170409267E1,-2.100832078E1,5.495652981E0,3.070210713E1
2.135910750E0,2.361182630E1,-1.926469277E1,4.943679332E0,3.087210220E1
2.145980750E0,2.619971741E1,-1.716649428E1,2.192705577E0,3.139938974E1
2.156050750E0,2.856543069E1,-1.535554844E1,-7.073262754E-1,3.243881948E1
2.166121750E0,3.025617883E1,-1.383262475E1,-2.692393717E0,3.337704074E1
2.176191750E0,3.156728830E1,-1.286272838E1,-4.276802925E0,3.435454141E1
2.186261750E0,3.223156006E1,-1.248047718E1,-5.830038872E0,3.505174929E1
2.196331750E0,3.171380549E1,-1.273592332E1,-6.411108266E0,3.477170561E1
2.206401750E0,3.068056506E1,-1.303777063E1,-5.048861386E0,3.371604272E1
2.216472750E0,2.852498199E1,-1.305582683E1,-3.630807509E0,3.158024660E1
2.226542750E0,2.576478046E1,-1.327867124E1,-1.863399455E0,2.904512488E1
2.236612750E0,2.225268078E1,-1.384455658E1,-5.000340752E-1,2.621266074E1
2.246682750E0,1.793006580E1,-1.493123354E1,4.748253398E-1,2.333783310E1
2.256752750E0,1.257953837E1,-1.709717320E1,7.818177563E-1,2.124074754E1
2.266823750E0,7.525831983E0,-2.111360107E1,1.565712444E0,2.246939591E1
2.276893750E0,3.322764494E0,-2.609758994E1,4.981294470E0,2.677570277E1
2.286963750E0,-1.318318503E0,-3.041281872E1,1.137170476E1,3.249604861E1
2.297033750E0,-5.832151471E0,-3.768614922E1,1.875863263E1,4.249877800E1
2.307103750E0,-1.184436327E1,-4.397898118E1,2.490056198E1,5.190835880E1
2.317173750E0,-1.866390890E1,-4.600673007E1,2.950786386E1,5.775530051E1
2.327244750E0,-2.473781994E1,-4.471045382E1,3.193853270E1,6.025823004E1
2.337314750E0,-2.734913499E1,-4.337368209E1,3.086109901E1,5.984696246E1
2.347384750E0,-2.583559024E1,-4.099905765E1,2.801697122E1,5.597634435E1
2.357454750E0,-2.143204745E1,-3.857765080E1,2.406926333E1,5.026825277E1
2.367524750E0,-1.586694358E1,-3.588201656E1,1.897048661E1,4.357933424E1
2.377595750E0,-1.023300395E1,-3.331443166E1,1.289054943E1,3.715820221E1
2.387665750E0,-4.541245884E0,-3.103158979E1,7.171572576E0,3.217163241E1
2.397735750E0,2.493010095E0,-2.939190188E1,1.825751280E0,2.955388914E1
2.407805750E0,1.040275096E1,-2.880428244E1,-1.974920475E0,3.068882900E1
2.417875750E0,1.786366482E1,-2.972462249E1,-1.962022102E0,3.473489936E1
2.427946750E0,2.406545563E1,-3.166531336E1,1.435877651E0,3.979824078E1
2.438016750E0,2.919434318E1,-3.347828233E1,8.410706331E0,4.520890446E1
2.448086750E0,3.246092762E1,-3.346843796E1,1.609337350E1,4.932387690E1
2.458156750E0,3.301194116E1,-3.148571496E1,2.001197863E1,4.981583879E1
2.468226750E0,3.036873539E1,-2.809992684E1,1.980655425E1,4.587118451E1
2.478297750E0,2.584363133E1,-2.439032927E1,1.665853730E1,3.924650694E1
2.488367750E0,2.141020459E1,-2.142597570E1,1.300185352E1,3.296236476E1
2.498437750E0,1.777293357E1,-1.975880354E1,9.786520506E0,2.832072508E1
2.508507750E0,1.445138647E1,-1.880224584E1,8.190220692E0,2.508877706E1
2.518577750E0,1.147784810E1,-1.850888402E1,7.898094968E0,2.316677985E1
2.528648750E0,8.483086674E0,-1.907419399E1,7.843660313E0,2.230046285E1
2.538718750E0,5.829444795E0,-2.015837887E1,7.885401832E0,2.241700755E1
2.548788750E0,3.395541279E0,-2.102523093E1,8.406798052E0,2.289681833E1
2.558858750E0,1.091768133E0,-2.200089734E1,9.315862330E0,2.391687129E1
2.568928750E0,7.024903357E-2,-2.316660994E1,1.000906729E1,2.523644545E1
2.578998750E0,-1.728863794E-1,-2.383272709E1,9.689622202E0,2.572775833E1
2.589069750E0,-2.373501778E-1,-2.375862416E1,8.869296438E0,2.536124950E1
2.599139750E0,-4.946259123E-1,-2.323534747E1,7.520583522E0,2.442714071E1
2.609209750E0,-7.559841728E-1,-2.282259018E1,6.416571904E0,2.371949682E1
2.619279750E0,-6.996871805E-1,-2.268177052E1,5.636562107E0,2.338211086E1
2.629349750E0,4.149616921E-1,-2.277587327E1,4.501922189E0,2.322024762E1
2.639420750E0,1.928193621E0,-2.300565715E1,3.210943512E0,2.330854671E1
2.649490750E0,3.822426614E0,-2.318573502E1,2.630476965E0,2.364547869E1
2.659560750E0,5.944218037E0,-2.339932445E1,3.034262289E0,2.433246515E1
2.669630750E0,7.573965678E0,-2.343630926E1,4.689024319E0,2.507214583E1
2.679700750E0,9.649298633E0,-2.256026070E1,6.732530880E0,2.544408180E1
2.689771750E0,1.315179250E1,-2.117157738E1,8.145761388E0,2.622134176E1
2.699841750E0,1.915651694E1,-2.010016399E1,7.814891428E0,2.884547212E1
2.709911750E0,2.617571108E1,-1.991975634E1,6.006788507E0,3.343719563E1
2.719981750E0,3.349205604E1,-1.986236475E1,4.093253855E0,3.915336611E1
2.730051750E0,4.062649645E1,-1.903696594E1,2.350018190E0,4.492706169E1
2.740122750E0,4.785785096E1,-1.636594965E1,2.351538466E0,5.063346660E1
2.750192750E0,5.774318649E1,-1.246891139E1,3.304378510E0,5.916644534E1
2.760262750E0,6.864506747E1,-7.515109359E0,3.706264658E0,6.915459894E1
2.770332750E0,7.117592016E1,-1.726160041E0,3.942529593E0,7.130592387E1
2.780402750E0,7.111014600E1,3.207215912E0,2.749519844E0,7.123551753E1
2.790473750E0,7.132364422E1,6.700979889E0,3.134582676E-2,7.163774381E1
2.800543750E0,7.130231825E1,8.343241156E0,-1.507988731E0,7.180462584E1
2.810613750E0,7.092414373E1,7.421189627E0,-2.715461567E-2,7.131135223E1
2.820683750E0,6.516648871E1,4.629745831E0,4.677075534E0,6.549794526E1
2.830754750E0,5.466663889E1,1.464347452E0,8.455365025E0,5.533605442E1
2.840824750E0,4.585637243E1,-1.035055988E0,8.638257744E0,4.667437981E1
2.850894750E0,3.870672224E1,-4.189661285E0,6.311768750E0,3.944112109E1
2.860964750E0,3.228406338E1,-7.771978127E0,3.580178808E0,3.339883340E1
2.871034750E0,2.655142041E1,-1.183284659E1,2.450561063E0,2.917189459E1
2.881105750E0,2.155619554E1,-1.591518896E1,2.572073221E0,2.691799335E1
2.891175750E0,1.741156044E1,-1.953300162E1,2.922545972E0,2.632948659E1
2.901245750E0,1.445045559E1,-2.248422818E1,2.764477022E0,2.687003009E1
2.911315750E0,1.303719292E1,-2.498980687E1,2.944092084E0,2.833948702E1
2.921385750E0,1.220532826E1,-2.695550044E1,3.625435380E0,2.981128685E1
2.931455750E0,1.203599758E1,-2.873174890E1,4.830681597E0,3.152323139E1
2.941526750E0,1.246792204E1,-2.976114186E1,5.626095006E0,3.275404692E1
2.951596750E0,1.325665764E1,-3.008251886E1,5.768509791E0,3.337622834E1
2.961666750E0,1.463586612E1,-3.026379658E1,5.354122295E0,3.404074891E1
2.971736750E0,1.613166575E1,-3.000147645E1,4.645962499E0,3.437883356E1
2.981806750E0,1.779393560E1,-2.971029213E1,3.701904974E0,3.482857596E1
2.991877750E0,1.890023816E1,-2.909638360E1,3.147736865E0,3.483858190E1
3.001947750E0,1.990703748E1,-2.890688938E1,3.182035462E0,3.524235725E1
3.012017750E0,2.156018801E1,-2.814587426E1,3.899087119E0,3.566840094E1
3.022087750E0,2.332976363E1,-2.693032934E1,4.070400597E0,3.586207845E1
3.032157750E0,2.498674760E1,-2.591697880E1,2.868534656E0,3.611448237E1
3.042228750E0,2.708259785E1,-2.441341408E1,5.736177027E-1,3.646657278E1
3.052298750E0,2.860442461E1,-2.286510178E1,-2.037186890E0,3.667664266E1
3.062368750E0,2.941475514E1,-2.184556722E1,-3.651298200E0,3.682103483E1
3.072438750E0,2.967378679E1,-2.070496256E1,-4.847238865E0,3.650650383E1
3.082508750E0,2.942746933E1,-1.967969773E1,-6.307200905E0,3.595896602E1
3.092579750E0,2.923918664E1,-1.855339068E1,-7.207082716E0,3.537089740E1
3.102649750E0,2.866606595E1,-1.736227543E1,-8.296093887E0,3.452560092E1
3.112719750E0,2.779677677E1,-1.653847057E1,-8.656419196E0,3.348306141E1
3.122788917E0,2.639250712E1,-1.587859708E1,-7.986778518E0,3.181953659E1
3.132858917E0,2.467368534E1,-1.527698408E1,-6.702826440E0,2.978430582E1
3.142929917E0,2.244814852E1,-1.495636488E1,-4.480554709E0,2.734387670E1
3.152999917E0,2.025651854E1,-1.499500094E1,-1.095623202E0,2.522651357E1
3.163069917E0,1.729956989E1,-1.531599554E1,1.127365397E0,2.313278605E1
3.173139917E0,1.344412171E1,-1.737102988E1,2.906173768E0,2.215723209E1
3.183209917E0,9.000040179E0,-2.227663098E1,3.922182451E0,2.434404498E1
3.193280917E0,3.383603604E0,-2.836293694E1,6.716643995E0,2.934311285E1
3.203350917E0,-2.463505629E0,-3.309596799E1,1.447514254E1,3.620692901E1
3.213420917E0,-5.247831609E0,-3.610234666E1,2.359710769E1,4.344816063E1
3.223490917E0,-6.169018920E0,-4.025445449E1,3.283095346E1,5.231012719E1
3.233560917E0,-1.056392361E1,-4.132729227E1,4.009588268E1,5.854247498E1
3.243630917E0,-1.683560385E1,-4.025974038E1,4.421003039E1,6.211932903E1
3.253701917E0,-2.089195184E1,-3.910456679E1,4.405813844E1,6.250408273E1
3.263771917E0,-2.132465983E1,-3.749405415E1,4.095614376E1,5.948067691E1
