"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.094166667E0,1.543265918E1,-2.727365212E1,3.770923461E0,3.156325289E1
2.104235667E0,1.742543822E1,-2.600100563E1,3.248408669E0,3.146824352E1
2.114305667E0,1.942011644E1,-2.480226093E1,3.257457528E0,3.166866116E1
2.124374667E0,2.150855710E1,-2.400171396E1,3.481652640E0,3.241638793E1
2.134443667E0,2.285300272E1,-2.200026818E1,3.017174386E0,3.186494742E1
2.144513667E0,2.559576318E1,-2.082050354E1,2.640859866E0,3.310000908E1
2.154582667E0,2.685426408E1,-1.908002718E1,1.852827981E0,3.299442238E1
2.164652667E0,2.903978022E1,-1.894214398E1,9.829371241E-1,3.468544103E1
2.174721667E0,3.136460977E1,-1.724068960E1,1.770364991E0,3.583454082E1
2.184790667E0,3.113362136E1,-1.549858069E1,1.145750797E0,3.479685514E1
2.194860667E0,3.116419762E1,-1.580313175E1,1.047472843E0,3.495773714E1
2.204929667E0,3.046633711E1,-1.478371882E1,1.199765768E0,3.388503323E1
2.214998667E0,2.868966298E1,-1.445125432E1,1.328485057E0,3.215121126E1
2.225068667E0,2.585042579E1,-1.400015099E1,2.030719285E0,2.946816184E1
2.235137667E0,2.241699924E1,-1.348496802E1,2.947409502E0,2.632590815E1
2.245207667E0,1.826032005E1,-1.342723495E1,3.610097841E0,2.295131223E1
2.255276667E0,1.372990555E1,-1.493991315E1,3.831164108E0,2.064919199E1
2.265345667E0,9.966561538E0,-1.742314845E1,5.508880552E0,2.081456740E1
2.275415667E0,6.355716423E0,-2.169596036E1,9.596991781E0,2.456037619E1
2.285484667E0,1.100357693E0,-2.788415756E1,1.501349802E1,3.168820211E1
2.295553667E0,-6.238965068E0,-3.233978969E1,2.147540105E1,3.931894623E1
2.305623667E0,-1.291596260E1,-3.532235850E1,2.563978336E1,4.551801391E1
2.315692667E0,-1.698301333E1,-4.076368149E1,2.641913067E1,5.145941056E1
2.325762667E0,-2.060140135E1,-4.069928727E1,2.691322039E1,5.296386649E1
2.335831667E0,-2.481943304E1,-4.111569323E1,2.846759040E1,5.582927717E1
2.345900667E0,-2.849097459E1,-4.098741467E1,3.119396229E1,5.886227211E1
2.355970667E0,-3.030016860E1,-4.014950399E1,3.278756244E1,6.004254441E1
2.366039667E0,-2.902707772E1,-3.889997973E1,3.154671779E1,5.788760721E1
2.376108667E0,-2.456326418E1,-3.750617894E1,2.693360612E1,5.230187897E1
2.386178667E0,-1.787082064E1,-3.539884709E1,2.083714004E1,4.479543516E1
2.396247667E0,-9.339012626E0,-3.359239192E1,1.529459239E1,3.807348825E1
2.406317667E0,-1.130519970E0,-3.180302698E1,9.852360739E0,3.331335487E1
2.416386667E0,7.609061251E0,-3.118040611E1,7.144490612E0,3.288098667E1
2.426455667E0,1.621082886E1,-3.219975589E1,8.150482430E0,3.696005432E1
2.436525667E0,2.405210526E1,-3.396820650E1,1.258419977E1,4.348223665E1
2.446594667E0,3.008483670E1,-3.562265512E1,1.775075742E1,4.989148571E1
2.456664667E0,3.404995291E1,-3.717375303E1,2.249828489E1,5.520380450E1
2.466733667E0,3.538412147E1,-3.731144327E1,2.572384293E1,5.749692118E1
2.476802667E0,3.498272882E1,-3.625628747E1,2.708524781E1,5.720070232E1
2.486872667E0,3.303907224E1,-3.418402489E1,2.633465009E1,5.434741620E1
2.496941667E0,3.012490182E1,-3.135909702E1,2.352120147E1,4.943834134E1
2.507010667E0,2.757812599E1,-2.893958467E1,1.939145339E1,4.443063198E1
2.517080667E0,2.530703937E1,-2.674697469E1,1.542617579E1,3.992259756E1
2.527149667E0,2.315720060E1,-2.491619978E1,1.234965626E1,3.618821577E1
2.537219667E0,2.020279900E1,-2.345346265E1,1.059292931E1,3.271739826E1
2.547288667E0,1.655016384E1,-2.258539437E1,1.008894610E1,2.976230494E1
2.557357667E0,1.263081845E1,-2.202016508E1,9.888353859E0,2.724343567E1
2.567427667E0,9.294259207E0,-2.184378031E1,9.758697699E0,2.566644061E1
2.577496667E0,6.998341795E0,-2.202031711E1,9.923116726E0,2.514635956E1
2.587566667E0,5.780898871E0,-2.204428134E1,1.072651480E1,2.518783935E1
2.597635667E0,5.289823973E0,-2.129609969E1,1.144302208E1,2.474770401E1
2.607704667E0,5.384012092E0,-2.056581286E1,1.082670918E1,2.385702992E1
2.617774667E0,5.419846753E0,-1.943921579E1,9.729179785E0,2.240345483E1
2.627843667E0,5.268886263E0,-1.805828705E1,8.420057198E0,2.060971268E1
2.637912667E0,4.806786658E0,-1.683499457E1,7.453323001E0,1.902824911E1
2.647982667E0,4.649452118E0,-1.580465670E1,6.059160848E0,1.755329054E1
2.658051667E0,5.634284032E0,-1.556081144E1,4.617527490E0,1.718154735E1
2.668121667E0,6.521076266E0,-1.497793642E1,3.228620229E0,1.665193694E1
2.678190667E0,7.917196067E0,-1.456934820E1,2.188309933E0,1.672532812E1
2.688259667E0,1.026977943E1,-1.409989396E1,1.075871308E0,1.747663807E1
2.698329667E0,1.354326944E1,-1.497409246E1,1.738991171E-1,2.019093443E1
2.708398667E0,1.640771981E1,-1.612306800E1,8.458558774E-1,2.301916731E1
2.718467667E0,1.950438184E1,-1.649493922E1,3.009170133E0,2.572078995E1
2.728537667E0,2.284574515E1,-1.692976741E1,5.534014224E0,2.896843817E1
2.738606667E0,2.583527215E1,-1.838187781E1,8.398174578E0,3.280067157E1
2.748676667E0,2.914320811E1,-1.966649706E1,1.257950914E1,3.734088557E1
2.758745667E0,3.397287726E1,-2.069037960E1,1.795677939E1,4.364280151E1
2.768814667E0,3.998902833E1,-1.997594574E1,2.337342128E1,5.044281532E1
2.778884667E0,4.782409616E1,-1.646394079E1,2.895068268E1,5.827819101E1
2.788953667E0,5.831710240E1,-1.200548914E1,3.222188643E1,6.769982398E1
2.799023667E0,6.917962928E1,-8.377370769E0,3.100233968E1,7.627022036E1
2.809092667E0,7.240044874E1,-5.509260036E0,2.728019398E1,7.756536539E1
2.819161667E0,7.195114869E1,-3.663112791E0,2.346213992E1,7.576845124E1
2.829231667E0,7.092811049E1,-3.449581246E0,2.090446254E1,7.402494864E1
2.839300667E0,6.374553111E1,-4.634676204E0,1.944191486E1,6.680539659E1
2.849370667E0,5.335224094E1,-5.965503071E0,1.879196644E1,5.687870290E1
2.859439667E0,4.355377633E1,-6.886765811E0,1.736028387E1,4.738922274E1
2.869508667E0,3.536575653E1,-7.772761654E0,1.490356686E1,3.915697720E1
2.879578667E0,2.951861806E1,-9.401114734E0,1.266442708E1,3.346815626E1
2.889647667E0,2.567019356E1,-1.223624951E1,1.127043566E1,3.058933408E1
2.899717667E0,2.246187311E1,-1.562484196E1,1.024601167E1,2.921732679E1
2.909783292E0,1.940649594E1,-1.896224905E1,9.421370074E0,2.872178942E1
2.919852292E0,1.628625560E1,-2.185413924E1,7.875622948E0,2.837024780E1
2.929922292E0,1.343754009E1,-2.453488179E1,5.949641329E0,2.859940804E1
2.939991292E0,1.103812579E1,-2.695978995E1,5.180000399E0,2.958889824E1
2.950061292E0,9.351487661E0,-2.867073437E1,5.162429516E0,3.059594760E1
2.960130292E0,8.564748303E0,-2.977822274E1,5.010756251E0,3.138797766E1
2.970199292E0,8.760820062E0,-3.026650735E1,5.242849782E0,3.194214941E1
2.980269292E0,9.832843902E0,-3.059824094E1,5.327775911E0,3.257794291E1
2.990338292E0,1.163032945E1,-3.055086212E1,6.253614682E0,3.328253951E1
3.000407292E0,1.384840522E1,-3.043549656E1,7.044888555E0,3.417203875E1
3.010477292E0,1.640608727E1,-3.043074160E1,7.402943975E0,3.535524450E1
3.020546292E0,1.861689378E1,-3.046034956E1,7.606752185E0,3.650046998E1
3.030616292E0,2.061172754E1,-2.983213407E1,9.154478593E0,3.739791456E1
3.040685292E0,2.275832460E1,-2.882332565E1,1.007623425E1,3.808222600E1
3.050754292E0,2.468773269E1,-2.725883995E1,1.000412756E1,3.811313512E1
3.060824292E0,2.678642001E1,-2.561953562E1,9.070985616E0,3.815960800E1
3.070893292E0,2.935215251E1,-2.422471507E1,7.078971975E0,3.871043169E1
3.080963292E0,3.158403706E1,-2.316860501E1,5.603546389E0,3.956937436E1
3.091032292E0,3.326091560E1,-2.240247709E1,5.653421384E0,4.049840318E1
3.101101292E0,3.432076086E1,-2.122177690E1,6.044790146E0,4.080218044E1
3.111171292E0,3.541284299E1,-2.042478971E1,6.045071397E0,4.132534781E1
3.121240292E0,3.633774854E1,-1.939496757E1,4.698721634E0,4.145690197E1
3.131310292E0,3.617710214E1,-1.868289715E1,2.895911027E0,4.081935406E1
3.141379292E0,3.446858549E1,-1.799463777E1,2.596308176E0,3.896961881E1
3.151448292E0,3.170044109E1,-1.691326423E1,3.270295089E0,3.607868211E1
3.161518292E0,2.918823634E1,-1.681218926E1,3.565669527E0,3.387206589E1
3.171587292E0,2.662073097E1,-1.701365742E1,3.668626131E0,3.180545038E1
3.181657292E0,2.291993463E1,-1.742051019E1,3.350717694E0,2.898318284E1
3.191726292E0,1.766151254E1,-1.864692391E1,2.611842474E0,2.581585787E1
3.201795292E0,1.143379167E1,-2.108577300E1,3.170424646E0,2.419489631E1
3.211865292E0,5.531762461E0,-2.550605052E1,5.181824731E0,2.660846325E1
3.221934292E0,-1.632670079E0,-3.042349573E1,9.321449929E0,3.186132661E1
3.232003292E0,-8.855377141E0,-3.569030273E1,1.488914645E1,3.967243495E1
3.242073292E0,-1.598791546E1,-3.942980530E1,2.046851987E1,4.721528664E1
3.252142292E0,-2.148531793E1,-4.199787435E1,2.319612435E1,5.256900723E1
3.262212292E0,-2.533058727E1,-4.421069464E1,2.011917914E1,5.478143427E1
3.272281292E0,-2.920879749E1,-4.361639767E1,1.623190924E1,5.494559923E1
3.282350292E0,-3.029388401E1,-4.255175068E1,1.332809424E1,5.390741128E1
