"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.270345834E-1,5.787392789E-1,6.048009038E-2,-3.494155741E-1,6.787401842E-1
3.371045833E-1,6.158924872E-1,1.679256016E-1,-3.970458233E-1,7.517765288E-1
3.471745834E-1,7.534412187E-1,-1.005013579E-1,-2.909720689E-1,8.139035188E-1
3.572445834E-1,5.771371418E-1,1.055065745E-1,-4.664347315E-1,7.495200307E-1
3.673145833E-1,4.324618238E-1,4.597560418E-1,-3.165811193E-1,7.061320359E-1
3.773845833E-1,4.174841809E-1,3.120957202E-1,-3.204648765E-1,6.118778611E-1
3.874545834E-1,4.344446146E-1,3.133493632E-1,-5.119517970E-1,7.409619350E-1
3.975235834E-1,-3.495465517E-3,5.427332944E-1,-8.953905648E-1,1.047041504E0
4.075935833E-1,-1.000195473E-1,6.997111541E-1,-8.068397462E-1,1.072655576E0
4.176635834E-1,-9.292395115E-3,6.222554272E-1,-6.424686670E-1,8.944574632E-1
4.277335834E-1,1.581075418E-1,4.537392569E-1,-4.096494967E-1,6.314190511E-1
4.378035833E-1,3.923376453E-1,2.726714534E-1,-7.933619142E-2,4.843271422E-1
4.478735834E-1,5.978655213E-1,9.703688264E-2,2.472424972E-1,6.542080637E-1
4.579435834E-1,7.211891466E-1,1.097095531E-1,2.932320178E-1,7.862156113E-1
4.680135833E-1,7.443417817E-1,3.440197635E-1,1.646002901E-1,8.363537177E-1
4.780835834E-1,7.860289210E-1,4.806007808E-1,-4.686952651E-2,9.225049202E-1
4.881535834E-1,8.700411308E-1,5.313084197E-1,-1.797393161E-1,1.035164928E0
4.982235833E-1,8.695610744E-1,6.250433797E-1,-2.022668839E-1,1.089829152E0
5.082935833E-1,7.976028997E-1,5.661168945E-1,-2.264720178E-1,1.003966284E0
5.183635834E-1,7.502626723E-1,3.817442447E-1,-1.554061282E-1,8.560220853E-1
5.284335833E-1,6.915379161E-1,4.255205941E-1,7.038293481E-2,8.150130201E-1
5.385035833E-1,8.319102681E-1,7.434500813E-2,4.918958473E-1,9.693107855E-1
5.485735834E-1,7.983858418E-1,-1.676004964E-1,8.634524882E-1,1.187880498E0
5.586435834E-1,4.929074156E-1,-4.453455788E-1,-3.127125649E-1,7.342203710E-1
5.687135833E-1,2.753693587E-1,-2.342020369E-1,4.966437864E-1,6.142751243E-1
5.787835834E-1,3.291245663E-1,-3.355705369E-1,1.111925240E0,1.207190252E0
5.888535834E-1,3.097819769E-1,-9.056857574E-1,1.036089191E0,1.410571649E0
5.989235833E-1,1.124671000E-1,-1.081770564E0,1.387035567E0,1.762595831E0
6.089935834E-1,-2.825590950E-1,-1.014202479E0,1.298445572E0,1.671648053E0
6.190635834E-1,-7.023394775E-1,-7.293922055E-1,1.097529395E0,1.493273084E0
6.291335833E-1,-9.328232700E-1,-2.882899511E-1,1.456654855E0,1.753600215E0
6.392035834E-1,-1.042798871E0,-8.767549038E-2,1.382833757E0,1.734170026E0
6.492735834E-1,-1.254006148E0,1.551851034E-3,7.032411182E-1,1.437734989E0
6.593435833E-1,-1.533799510E0,4.540292788E-1,2.765874068E-1,1.623325019E0
6.694135834E-1,-1.444900197E0,8.735892212E-1,7.863043249E-1,1.862570589E0
6.794835834E-1,-1.372960734E0,1.063915506E0,1.101056435E0,2.056517117E0
6.895535833E-1,-2.294360299E0,1.032996599E0,-6.294164392E-1,2.593710895E0
6.996235834E-1,-2.446967365E0,1.534391833E0,-4.394767284E-3,2.888256722E0
7.096935834E-1,-2.253352021E0,1.745834168E0,3.164535769E-1,2.868043782E0
7.197635833E-1,-2.079185101E0,1.466251305E0,3.673139012E-1,2.570568629E0
7.298335833E-1,-2.019735875E0,1.663620561E0,5.218406812E-1,2.668198657E0
7.399035834E-1,-2.085006005E0,2.135756913E0,-2.084408127E-2,2.984818605E0
7.499735834E-1,-2.092829579E0,2.972969436E0,-2.780655098E-1,3.646341090E0
7.600435833E-1,-2.028845837E0,3.902485521E0,-9.569238118E-1,4.501256697E0
7.701135834E-1,-1.890849209E0,4.859670045E0,-2.333513839E0,5.712879354E0
7.801835834E-1,-1.535885212E0,5.715123543E0,-3.563775029E0,6.908116455E0
7.902535833E-1,-1.042069724E0,6.281948535E0,-4.936003107E0,8.056855055E0
8.003235834E-1,-4.855931336E-1,6.419725893E0,-6.234783139E0,8.962209662E0
8.103935834E-1,-5.262494087E-6,5.956022395E0,-6.941457742E0,9.146476828E0
8.204635833E-1,7.195355541E-1,5.312075552E0,-7.769748584E0,9.439537655E0
8.305325833E-1,2.503474272E0,4.744449492E0,-8.637717462E0,1.016795689E1
8.406025834E-1,5.362896042E0,4.385925710E0,-1.016816535E1,1.230400686E1
8.506725833E-1,8.347086285E0,3.616464289E0,-1.212203936E1,1.515574154E1
8.607425833E-1,1.133347800E1,2.312979003E0,-1.371776439E1,1.794365223E1
8.708125834E-1,1.429638380E1,1.414680617E0,-1.474120254E1,2.058375484E1
8.808825834E-1,1.710219830E1,1.062079188E0,-1.527085503E1,2.295239012E1
8.909525833E-1,2.009779002E1,9.610562584E-1,-1.497372409E1,2.508101286E1
9.010225834E-1,2.327416597E1,1.228551756E0,-1.414709152E1,2.726419519E1
9.110925834E-1,2.653754146E1,1.524088162E0,-1.298728577E1,2.958434625E1
9.211625833E-1,2.995086061E1,1.192706863E0,-1.193593301E1,3.226364979E1
9.312325834E-1,3.270460215E1,3.859252962E-1,-1.136384727E1,3.462480274E1
9.413025834E-1,3.441404032E1,-8.005469728E-1,-1.057377968E1,3.601071873E1
9.513725833E-1,3.469943122E1,-2.812240295E0,-9.952763278E0,3.620796486E1
9.614425834E-1,3.436988215E1,-5.545332679E0,-8.522651274E0,3.584236457E1
9.715125834E-1,3.307042969E1,-7.652906013E0,-5.474442791E0,3.438298728E1
9.815825833E-1,3.167933498E1,-8.744462476E0,-2.757347512E0,3.297952174E1
9.916525834E-1,3.045493504E1,-9.235151458E0,-1.525149870E0,3.186090352E1
1.001722583E0,2.903270275E1,-1.009268247E1,-1.116889379E0,3.075723509E1
1.011792000E0,2.696129620E1,-1.124424365E1,-8.992783785E-2,2.921219942E1
1.021862000E0,2.468805779E1,-1.291038436E1,1.853382590E0,2.792155527E1
1.031932000E0,2.239856413E1,-1.454471739E1,4.060672585E0,2.701358068E1
1.042002000E0,1.999668933E1,-1.572235130E1,6.025632913E0,2.614131149E1
1.052072000E0,1.741199314E1,-1.657500164E1,6.520749407E0,2.490839933E1
1.062142000E0,1.538207609E1,-1.721894614E1,6.111196389E0,2.388403426E1
1.072212000E0,1.390544247E1,-1.802328562E1,5.388837215E0,2.339315544E1
1.082282000E0,1.275480047E1,-1.879945555E1,4.060215625E0,2.307790751E1
1.092352000E0,1.272989134E1,-1.965363085E1,2.795585671E0,2.358242223E1
1.102422000E0,1.304085562E1,-2.054316776E1,1.527318456E0,2.438069644E1
1.112492000E0,1.282925892E1,-2.165661796E1,2.973472881E-1,2.517314841E1
1.122562000E0,1.241181216E1,-2.255426379E1,4.126318690E-1,2.574719716E1
1.132632000E0,1.236012628E1,-2.281535367E1,1.326437362E0,2.598215774E1
1.142702000E0,1.272878972E1,-2.270573241E1,2.029969964E0,2.610925410E1
1.152772000E0,1.345032795E1,-2.221509254E1,2.442857357E0,2.608427132E1
1.162842000E0,1.485390412E1,-2.150744379E1,2.328540490E0,2.624177408E1
1.172912000E0,1.683318194E1,-2.033360823E1,1.930438075E0,2.646768273E1
1.182982000E0,1.927995050E1,-1.887766791E1,1.124392673E0,2.700642693E1
1.193052000E0,2.224644297E1,-1.739965083E1,8.340205282E-2,2.824285803E1
1.203122000E0,2.552157839E1,-1.549288784E1,-1.197612677E0,2.988000691E1
1.213192000E0,2.865764596E1,-1.308654810E1,-2.578884935E0,3.160963557E1
1.223262000E0,3.150882082E1,-1.094094389E1,-5.161470573E0,3.375130844E1
1.233332000E0,3.371008935E1,-1.000003685E1,-7.882873496E0,3.603485196E1
1.243402000E0,3.662906852E1,-9.358659271E0,-8.816170975E0,3.882007258E1
1.253472000E0,3.681218461E1,-8.333604360E0,-7.683244876E0,3.851776407E1
1.263542000E0,3.419723492E1,-9.643506966E0,-6.556636108E0,3.613083973E1
1.273612000E0,3.192871171E1,-1.155152068E1,-5.655665545E0,3.442189441E1
1.283682000E0,2.935142512E1,-1.106415642E1,-4.265300574E0,3.165619217E1
1.293752000E0,2.713329321E1,-1.121203835E1,-4.164574683E0,2.965247185E1
1.303822000E0,2.436525407E1,-1.091498343E1,-3.789026148E0,2.696588934E1
1.313892000E0,2.128276336E1,-1.121464153E1,-3.892160507E0,2.436951198E1
1.323962000E0,1.785598859E1,-1.210329084E1,-3.417924421E0,2.184051705E1
1.334032000E0,1.413497141E1,-1.425228410E1,-3.283615047E0,2.033979220E1
1.344102000E0,9.853704429E0,-1.860201145E1,-3.886181145E0,2.140637113E1
1.354172000E0,4.152273896E0,-2.510139045E1,-4.512526699E0,2.583958356E1
1.364242000E0,-3.933838291E0,-3.202348806E1,-4.292786581E0,3.254853127E1
1.374312000E0,-1.243353807E1,-3.781704031E1,-3.642411894E-1,3.981022580E1
1.384382000E0,-1.791454144E1,-4.356302896E1,5.246417753E0,4.739402058E1
1.394452000E0,-2.078566817E1,-4.875763922E1,1.208709522E1,5.436404376E1
1.404522000E0,-2.348608543E1,-5.204787682E1,1.773210948E1,5.979134885E1
1.414592000E0,-2.558366178E1,-5.206592834E1,2.171299915E1,6.194222289E1
1.424662000E0,-2.568800184E1,-5.061556159E1,2.193612656E1,6.085229791E1
1.434732000E0,-2.401167995E1,-4.837012319E1,2.032103906E1,5.769899670E1
1.444802000E0,-2.130817770E1,-4.528347628E1,1.807740043E1,5.321112728E1
1.454872000E0,-1.790840771E1,-4.186903446E1,1.549196164E1,4.810122648E1
1.464942000E0,-1.398996397E1,-3.862136692E1,1.229731783E1,4.287835236E1
1.475012000E0,-8.899041808E0,-3.566868674E1,8.974956794E0,3.784174954E1
1.485082000E0,-2.013206874E0,-3.347064119E1,4.601676857E0,3.384541703E1
1.495152000E0,5.817018877E0,-3.258633870E1,1.964679077E-2,3.310147375E1
1.505222000E0,1.335876172E1,-3.333810820E1,-1.872633816E0,3.596376969E1
1.515292000E0,2.120257698E1,-3.581137517E1,-2.848479876E-1,4.161832530E1
1.525362000E0,2.806183574E1,-3.880599393E1,2.675480061E0,4.796384037E1
1.535432000E0,3.345764868E1,-4.137675035E1,7.901540147E0,5.379483304E1
1.545502000E0,3.632321938E1,-4.243466136E1,1.312833698E1,5.737970009E1
1.555572000E0,3.500545110E1,-4.096735170E1,1.656715467E1,5.637531487E1
1.565642000E0,3.217760196E1,-3.953662223E1,1.802875978E1,5.407012802E1
1.575712000E0,2.822425268E1,-3.653889042E1,1.720445674E1,4.927161743E1
1.585782000E0,2.449545519E1,-3.376354928E1,1.422808130E1,4.407315376E1
1.595852000E0,2.171985209E1,-3.146652206E1,1.122371056E1,3.984803212E1
1.605922000E0,1.948908318E1,-2.942763071E1,8.552005466E0,3.631730455E1
1.615992000E0,1.749452308E1,-2.848415440E1,6.482902719E0,3.405045399E1
1.626062000E0,1.487522423E1,-2.796574026E1,5.989962559E0,3.223716141E1
1.636132000E0,1.171773363E1,-2.816528935E1,6.255584024E0,3.114034581E1
1.646202000E0,8.526809814E0,-2.900395316E1,6.544123067E0,3.093155882E1
1.656272000E0,5.976782935E0,-2.993754066E1,6.640229073E0,3.124213368E1
1.666342000E0,4.511440287E0,-3.049305421E1,7.163433251E0,3.164639355E1
1.676412000E0,3.841394396E0,-3.084251656E1,7.849447888E0,3.205668372E1
1.686482000E0,4.517017361E0,-3.058993322E1,8.581771887E0,3.209040774E1
1.696552000E0,7.409814454E0,-2.958315495E1,7.850030270E0,3.149113180E1
1.706622000E0,1.138738466E1,-2.845903008E1,6.292071819E0,3.129183744E1
1.716692000E0,1.467438524E1,-2.603638830E1,4.549576412E0,3.023127095E1
1.726762000E0,1.588133709E1,-2.379809286E1,2.251982603E0,2.869908565E1
1.736832000E0,1.522605717E1,-2.158167536E1,9.717218721E-1,2.643001649E1
1.746902000E0,1.466591146E1,-1.984322097E1,6.150458103E-1,2.468239572E1
1.756972000E0,1.703568037E1,-1.721268962E1,3.227019481E-1,2.421972804E1
1.767042000E0,2.327771873E1,-1.477099060E1,-1.035175929E0,2.758814858E1
1.777112000E0,3.245134521E1,-1.218459053E1,-3.649693431E0,3.485504718E1
1.787182000E0,4.131883953E1,-1.023975164E1,-5.296554118E0,4.289699872E1
1.797252000E0,4.845608193E1,-1.160189093E1,-4.459208863E0,5.002479678E1
1.807322000E0,5.305384583E1,-1.341413953E1,3.652738076E-1,5.472461167E1
1.817392000E0,5.606214005E1,-1.373154978E1,7.592137070E0,5.821648866E1
1.827462000E0,6.045800194E1,-1.278359684E1,1.561129162E1,6.373619672E1
1.837532000E0,6.743376296E1,-1.191055843E1,2.203085847E1,7.193422352E1
1.847602000E0,7.189729817E1,-1.025702899E1,2.764785287E1,7.770992148E1
1.857672000E0,7.187311877E1,-6.889374838E0,2.985921837E1,7.813310188E1
1.867742000E0,7.177090008E1,-7.346608976E0,3.416841049E1,7.982803416E1
1.877812000E0,7.148875088E1,-7.494627147E0,3.241635079E1,7.885195455E1
1.887882000E0,6.762953241E1,-5.345095364E0,2.408148168E1,7.198778687E1
1.897952000E0,5.570612414E1,-4.777589756E0,1.877297234E1,5.897814953E1
1.908022000E0,4.254441593E1,-5.383194652E0,1.504167341E1,4.544511031E1
1.918092000E0,3.266765944E1,-6.479869183E0,1.080671404E1,3.501356518E1
1.928162000E0,2.607969512E1,-8.343417742E0,6.371095769E0,2.811323493E1
1.938232000E0,2.206740123E1,-1.073803148E1,2.907599319E0,2.471294500E1
1.948302000E0,2.012317396E1,-1.414579461E1,9.736122038E-1,2.461693636E1
1.958372000E0,1.861695810E1,-1.848734638E1,2.107088014E-2,2.623687385E1
1.968442000E0,1.662583031E1,-2.242499589E1,-4.233106390E-2,2.791595361E1
1.978512000E0,1.460726154E1,-2.626712645E1,-6.903446455E-1,3.006344287E1
1.988582000E0,1.305701499E1,-2.965460091E1,-1.195100859E0,3.242389954E1
1.998652000E0,1.174683405E1,-3.203408322E1,-7.164330214E-1,3.412746510E1
2.008722708E0,1.077887194E1,-3.364652544E1,1.952987570E-1,3.533144345E1
2.018792708E0,1.086229300E1,-3.529365802E1,1.167232298E0,3.694582706E1
2.028863708E0,1.189589127E1,-3.514485808E1,2.283596159E0,3.717375539E1
2.038933708E0,1.399444294E1,-3.455748422E1,2.956374453E0,3.740059222E1
2.049003708E0,1.650145302E1,-3.339796732E1,3.768857932E0,3.744230846E1
2.059073708E0,1.946609895E1,-3.201451610E1,3.864258764E0,3.766683879E1
2.069143708E0,2.259328109E1,-3.012518482E1,3.581343573E0,3.782603777E1
2.079213708E0,2.599305809E1,-2.818317482E1,3.219310585E0,3.847459386E1
2.089283708E0,2.966037328E1,-2.650219621E1,3.133027024E0,3.989887223E1
2.099353708E0,3.268591211E1,-2.528492052E1,2.641507738E0,4.140861769E1
2.109423708E0,3.495286592E1,-2.430862963E1,3.094748519E0,4.268711491E1
2.119493708E0,3.592605077E1,-2.409548225E1,3.678417293E0,4.341433107E1
2.129563708E0,3.591360322E1,-2.390083780E1,4.366417644E0,4.336014929E1
2.139633708E0,3.499465013E1,-2.311604088E1,3.838176089E0,4.211541854E1
2.149703708E0,3.317663383E1,-2.241781551E1,3.343377684E0,4.017991612E1
2.159773708E0,3.062805239E1,-2.134755285E1,2.763821841E0,3.743573583E1
2.169843708E0,2.761020616E1,-1.991779869E1,2.031168351E0,3.410524642E1
2.179913708E0,2.467949981E1,-1.867776213E1,1.409247969E0,3.098261591E1
2.189983708E0,2.242053095E1,-1.760313628E1,1.258010906E0,2.853301958E1
2.200053708E0,2.049295655E1,-1.759364157E1,4.861866260E-1,2.701358675E1
2.210123708E0,1.750345061E1,-1.885411415E1,6.726531637E-1,2.573520674E1
2.220193708E0,1.305620339E1,-2.190237643E1,1.324183261E0,2.553295912E1
2.230263708E0,6.717563177E0,-2.688435853E1,2.081943233E0,2.778900639E1
2.240333708E0,-1.885170978E0,-3.302519329E1,3.038674598E0,3.321823000E1
2.250403708E0,-1.193669080E1,-3.844106452E1,4.752073091E0,4.053125001E1
2.260473708E0,-1.765961570E1,-4.425333721E1,7.045179162E0,4.816486718E1
2.270543708E0,-2.021751060E1,-4.983059393E1,1.014008234E1,5.472346020E1
2.280613708E0,-2.444211689E1,-5.172057308E1,1.656713129E1,5.955589472E1
2.290683708E0,-2.969572087E1,-5.194293099E1,2.260261559E1,6.395922255E1
2.300753708E0,-3.313284521E1,-5.087550540E1,2.583177318E1,6.598017117E1
2.310823708E0,-3.184538655E1,-4.872233607E1,2.478154074E1,6.326230661E1
2.320893708E0,-2.687240916E1,-4.530295452E1,2.069593680E1,5.659333762E1
2.330963708E0,-2.000739441E1,-4.155886539E1,1.512923196E1,4.854203110E1
2.341033708E0,-1.225821750E1,-3.814521178E1,9.314585298E0,4.113493135E1
2.351103708E0,-3.342694144E0,-3.517396318E1,4.328944008E0,3.559664375E1
2.361173708E0,6.302543598E0,-3.249657459E1,-8.149556816E-4,3.310210592E1
2.371243708E0,1.481069436E1,-3.157176727E1,-1.010799984E0,3.488774674E1
2.381313708E0,2.298108013E1,-3.252871089E1,3.150242397E0,3.995211012E1
2.391383708E0,3.143972544E1,-3.408980520E1,9.286552577E0,4.729493856E1
2.401453708E0,3.906009989E1,-3.752125072E1,1.317062522E1,5.574047925E1
2.411523708E0,4.035708482E1,-3.310787993E1,1.399731275E1,5.404397074E1
2.421593708E0,3.954761500E1,-2.993289563E1,1.217196288E1,5.107003792E1
2.431663708E0,3.746507067E1,-2.661389674E1,9.880305752E0,4.700586625E1
2.441733708E0,3.413907851E1,-2.285627482E1,8.087459970E0,4.187234158E1
2.451803708E0,3.047846892E1,-2.027482266E1,6.643075497E0,3.720397766E1
2.461873708E0,2.687425454E1,-1.896606027E1,6.114924574E0,3.345637909E1
2.471943708E0,2.322270579E1,-1.815467840E1,6.379195333E0,3.015925306E1
2.482013708E0,1.966091414E1,-1.810192014E1,6.833371961E0,2.758488771E1
2.492083708E0,1.585186712E1,-1.871820381E1,7.627227380E0,2.568710655E1
2.502153708E0,1.235565784E1,-1.938253171E1,8.543049286E0,2.452200047E1
2.512223708E0,9.772650910E0,-2.021314623E1,9.314646109E0,2.430717216E1
2.522294708E0,8.179094025E0,-2.143211762E1,1.007948531E1,2.505652148E1
2.532364708E0,7.361542765E0,-2.237782991E1,1.084725396E1,2.593496678E1
2.542434708E0,7.354259473E0,-2.268998936E1,1.157848687E1,2.651380976E1
2.552504708E0,7.533485988E0,-2.240835003E1,1.112769461E1,2.612878010E1
2.562574708E0,7.642806117E0,-2.145400959E1,1.002737609E1,2.488443860E1
2.572644708E0,7.792403621E0,-2.037010889E1,8.814168888E0,2.352344498E1
2.582714708E0,7.837118449E0,-1.905342118E1,7.089705709E0,2.178800613E1
2.592784708E0,7.571160184E0,-1.711023237E1,5.678973716E0,1.955334398E1
2.602854708E0,7.984296375E0,-1.656536777E1,3.574502331E0,1.873332498E1
2.612924708E0,7.771401007E0,-1.580892517E1,1.876553351E0,1.771548027E1
2.622994708E0,7.127889782E0,-1.588738662E1,8.396227455E-1,1.743332535E1
2.633064708E0,7.559117843E0,-1.686608773E1,6.969144309E-1,1.849569862E1
2.643134708E0,9.652443266E0,-1.783055087E1,2.821472756E0,2.047092850E1
2.653204708E0,1.490562742E1,-1.767343969E1,5.732577481E0,2.381996313E1
2.663274708E0,2.393887043E1,-1.667268054E1,6.415878425E0,2.986990609E1
2.673344708E0,3.448105409E1,-1.580983968E1,4.402372173E0,3.818736705E1
2.683414708E0,4.342610121E1,-1.575326436E1,3.157432133E0,4.630292628E1
2.693484708E0,4.823427599E1,-1.662160629E1,5.812392560E0,5.134790243E1
2.703554708E0,5.008450810E1,-1.734539452E1,1.152658698E1,5.424189221E1
2.713624708E0,5.259333316E1,-1.877435813E1,1.956848252E1,5.917314192E1
2.723694708E0,5.586343763E1,-1.824033309E1,2.772260134E1,6.497673461E1
2.733764708E0,6.038244656E1,-1.484484327E1,3.291386932E1,7.035433190E1
2.743834708E0,6.555310661E1,-9.752798443E0,3.267722081E1,7.389267639E1
2.753904708E0,6.944205700E1,-4.411651120E0,2.863584520E1,7.524409330E1
2.763974708E0,7.018829737E1,3.634570777E-2,2.360240526E1,7.405046889E1
2.774044708E0,6.679774961E1,2.989824620E0,2.035153813E1,6.989322935E1
2.784114708E0,6.022132536E1,3.953296655E0,1.712059364E1,6.273237847E1
2.794184708E0,5.127647471E1,3.376289907E0,1.322518208E1,5.306205455E1
2.804254708E0,4.242745759E1,3.281071508E-1,1.056219167E1,4.372364011E1
2.814324708E0,3.481985814E1,-3.781728531E0,8.530922161E0,3.604858700E1
2.824394708E0,2.883853776E1,-8.275632141E0,6.648652571E0,3.073030961E1
2.834464708E0,2.442873846E1,-1.251180539E1,4.752111683E0,2.785482189E1
2.844535708E0,2.121264121E1,-1.669453393E1,2.830756088E0,2.714215891E1
2.854605708E0,1.825648310E1,-2.099215908E1,6.715410233E-1,2.782841867E1
2.864675708E0,1.579805871E1,-2.572325353E1,-1.304114447E0,3.021531310E1
2.874745708E0,1.379550078E1,-2.865532345E1,-8.202121823E-1,3.181377299E1
2.884815708E0,1.188547387E1,-3.097620964E1,-9.369093043E-1,3.319138219E1
2.894885708E0,1.068983522E1,-3.250359592E1,-3.602359197E-1,3.421821291E1
2.904955708E0,1.041666500E1,-3.277579083E1,1.027221304E0,3.440660631E1
2.915025708E0,1.157608132E1,-3.287955786E1,2.222159464E0,3.492862689E1
2.925095708E0,1.397005069E1,-3.269544541E1,3.145460544E0,3.569381443E1
2.935165708E0,1.680392949E1,-3.274726577E1,3.665313098E0,3.698905219E1
2.945235708E0,1.993936556E1,-3.358945895E1,3.855431807E0,3.925168030E1
2.955305708E0,2.320747262E1,-3.401815342E1,4.273757987E0,4.140152841E1
2.965375708E0,2.607541730E1,-3.380437454E1,4.763559362E0,4.295759098E1
2.975445708E0,2.927974527E1,-3.263817778E1,6.597174854E0,4.434046513E1
2.985515708E0,3.227447161E1,-3.121385452E1,8.357054619E0,4.567041267E1
2.995585708E0,3.475992418E1,-3.069550119E1,8.888174758E0,4.721721903E1
3.005655708E0,3.638548755E1,-3.007093202E1,9.468023254E0,4.814361973E1
3.015725958E0,3.601705683E1,-2.961152096E1,9.048462142E0,4.749679172E1
3.025795958E0,3.452353762E1,-2.911159572E1,7.325750788E0,4.574960415E1
3.035865958E0,3.214432896E1,-2.835229734E1,6.155621195E0,4.330129699E1
3.045935958E0,2.958657206E1,-2.721260952E1,5.459114900E0,4.056714556E1
3.056005958E0,2.703668786E1,-2.543349125E1,4.755874951E0,3.742276465E1
3.066075958E0,2.473431161E1,-2.392455176E1,4.245508919E0,3.467267936E1
3.076145958E0,2.264966228E1,-2.242251901E1,4.260615785E0,3.215477270E1
3.086215958E0,2.028814964E1,-2.213183521E1,3.325606241E0,3.020739648E1
3.096285958E0,1.738834466E1,-2.335398982E1,2.446464504E0,2.921897601E1
3.106355958E0,1.192437189E1,-2.532266546E1,2.531540322E0,2.810403401E1
3.116425958E0,4.399107088E0,-2.748375661E1,4.099288766E0,2.813384419E1
3.126495958E0,-3.477680626E0,-3.076337333E1,4.965922140E0,3.135505994E1
3.136565958E0,-1.089156883E1,-3.365533369E1,6.089443578E0,3.589413713E1
3.146635958E0,-1.661823244E1,-3.585159934E1,8.850297664E0,4.049482181E1
3.156705958E0,-1.854515663E1,-3.877508087E1,1.044186883E1,4.423191558E1
3.166775958E0,-1.957924725E1,-4.214121065E1,1.086663046E1,4.772119252E1
3.176845958E0,-2.189571294E1,-4.362636133E1,1.152428552E1,5.015466882E1
3.186915958E0,-2.525346250E1,-4.308823505E1,1.238194692E1,5.145528134E1
3.196986958E0,-2.747818538E1,-4.135372168E1,1.297192747E1,5.131716936E1
3.207055958E0,-2.682248330E1,-3.955817741E1,1.327455830E1,4.960351710E1
3.217126958E0,-2.397763513E1,-3.727164946E1,1.306045315E1,4.620257867E1
3.227196958E0,-1.954914227E1,-3.430370570E1,1.180274162E1,4.120943943E1
3.237266958E0,-1.373082941E1,-3.114965677E1,9.111132599E0,3.523988550E1
3.247336958E0,-6.701471640E0,-2.808563858E1,5.693844355E0,2.943013218E1
3.257406958E0,1.493716262E0,-2.547710446E1,2.243486014E0,2.561927535E1
3.267476958E0,9.400579714E0,-2.399234438E1,-8.766116470E-2,2.576841424E1
3.277546958E0,1.682683537E1,-2.415619506E1,2.887662068E-1,2.944057632E1
3.287616958E0,2.391496233E1,-2.501587142E1,3.302021497E0,3.476524977E1
