"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.045548333E-1,2.565633098E1,-1.275347900E1,1.133711497E1,3.081280127E1
8.146248334E-1,2.393307700E1,-1.375559003E1,1.058380649E1,2.956392044E1
8.246948333E-1,2.196390083E1,-1.492293868E1,9.151747359E0,2.808667867E1
8.347648333E-1,2.029862785E1,-1.547751317E1,8.581951396E0,2.693023573E1
8.448348333E-1,1.863362150E1,-1.547673082E1,8.014241136E0,2.551409626E1
8.549048333E-1,1.692443592E1,-1.499245857E1,6.814372019E0,2.361452966E1
8.649748333E-1,1.531715796E1,-1.456077969E1,6.159203199E0,2.201289207E1
8.750448333E-1,1.393306004E1,-1.432738924E1,7.084998701E0,2.120380747E1
8.851148334E-1,1.257332629E1,-1.465211904E1,8.245516641E0,2.099432474E1
8.951848333E-1,1.053415895E1,-1.582620135E1,8.858496045E0,2.097403410E1
9.052548333E-1,8.878315183E0,-1.557224742E1,9.600024147E0,2.033420355E1
9.153248334E-1,7.137573355E0,-1.614859461E1,9.853376985E0,2.021907760E1
9.253948333E-1,5.886201378E0,-1.840733308E1,8.381175553E0,2.106469514E1
9.354638333E-1,5.226629605E0,-1.876778235E1,7.061872963E0,2.072238792E1
9.455338334E-1,4.229034973E0,-1.897219399E1,6.247614269E0,2.041718800E1
9.556038333E-1,3.490214717E0,-2.002981030E1,5.208464645E0,2.098816341E1
9.656738333E-1,2.904547073E0,-1.980823824E1,4.464171395E0,2.051174108E1
9.757438333E-1,2.768293499E0,-1.960085154E1,4.909538609E0,2.039510724E1
9.858138333E-1,3.270831279E0,-1.948212499E1,5.709835321E0,2.056340806E1
9.958838333E-1,4.307310772E0,-1.930823582E1,5.557396070E0,2.054861425E1
1.005953833E0,5.466796972E0,-1.915503643E1,5.349318808E0,2.062562730E1
1.016023833E0,6.905252368E0,-1.873276689E1,5.518498637E0,2.071359198E1
1.026093833E0,8.969238802E0,-1.809480876E1,5.965277953E0,2.105834490E1
1.036163833E0,1.165461878E1,-1.754325377E1,5.858767412E0,2.186140543E1
1.046233833E0,1.453175762E1,-1.683168271E1,4.770591223E0,2.274282443E1
1.056303833E0,1.678463017E1,-1.618348143E1,3.494794257E0,2.357631159E1
1.066373833E0,1.879031518E1,-1.563254040E1,3.712493697E0,2.472316472E1
1.076443833E0,2.106753905E1,-1.477187937E1,3.689888069E0,2.599355489E1
1.086513833E0,2.300794224E1,-1.427325221E1,3.059545650E0,2.724797156E1
1.096583833E0,2.445039421E1,-1.372617268E1,3.224756389E0,2.822461066E1
1.106653833E0,2.559373770E1,-1.305271143E1,3.954236888E0,2.900083921E1
1.116722833E0,2.627731931E1,-1.280564669E1,4.636337690E0,2.959692087E1
1.126792833E0,2.660935462E1,-1.266243552E1,4.511152311E0,2.981183527E1
1.136862833E0,2.640537802E1,-1.265311272E1,3.667553459E0,2.950925614E1
1.146932833E0,2.506080142E1,-1.290543761E1,3.560208228E0,2.841248265E1
1.157002833E0,2.297328228E1,-1.201704675E1,3.078839707E0,2.610862626E1
1.167072833E0,2.023857460E1,-1.186222651E1,2.332668186E0,2.357442811E1
1.177142833E0,1.770835341E1,-1.167062846E1,2.394989272E0,2.134303921E1
1.187212833E0,1.455265089E1,-1.149974943E1,2.292883730E0,1.868906634E1
1.197282833E0,1.112333024E1,-1.139574851E1,2.351256630E0,1.609720372E1
1.207352833E0,8.043369625E0,-1.142023431E1,3.132084453E0,1.431528902E1
1.217422833E0,5.471632034E0,-1.209900366E1,2.864441020E0,1.358416980E1
1.227492833E0,3.615983648E0,-1.353084527E1,3.913018695E0,1.454203655E1
1.237562833E0,1.771701080E0,-1.635685722E1,5.785585999E0,1.744014645E1
1.247632833E0,-1.251156800E0,-1.925668559E1,8.312427499E0,2.101146792E1
1.257702833E0,-5.673192574E0,-2.096320133E1,1.176977151E1,2.470158791E1
1.267772833E0,-1.018245360E1,-2.254738045E1,1.526960724E1,2.907279883E1
1.277842833E0,-1.409244578E1,-2.319111913E1,1.738451941E1,3.222803981E1
1.287911833E0,-1.722391160E1,-2.298709341E1,1.839007444E1,3.410666257E1
1.297981833E0,-1.910107364E1,-2.272223793E1,1.907769881E1,3.528611204E1
1.308051833E0,-1.983002497E1,-2.233030842E1,1.934197191E1,3.558067512E1
1.318121833E0,-1.969507357E1,-2.201803436E1,1.824617680E1,3.472193439E1
1.328191833E0,-1.922337635E1,-2.103200435E1,1.636360725E1,3.285804387E1
1.338261833E0,-1.840997719E1,-1.977630777E1,1.425283958E1,3.054788119E1
1.348328458E0,-1.727060045E1,-1.882579375E1,1.223464854E1,2.832615002E1
1.358398458E0,-1.682146879E1,-1.802806513E1,1.058433040E1,2.683283427E1
1.368468458E0,-1.703530264E1,-1.788692621E1,9.638639159E0,2.651503404E1
1.378538458E0,-1.680931945E1,-1.825393372E1,9.360653172E0,2.652133376E1
1.388608458E0,-1.523951629E1,-1.872772074E1,9.306686879E0,2.587633671E1
1.398678458E0,-1.295212061E1,-1.902113519E1,9.129419181E0,2.475696482E1
1.408748458E0,-9.278939502E0,-2.006707811E1,9.188832155E0,2.394203372E1
1.418818458E0,-4.334499448E0,-2.129808306E1,1.001407367E1,2.393068948E1
1.428888458E0,8.557932204E-1,-2.219683519E1,1.106509548E1,2.481669222E1
1.438958458E0,5.237970865E0,-2.314371692E1,1.256343748E1,2.684972873E1
1.449027458E0,7.992677774E0,-2.349167303E1,1.476053812E1,2.887239314E1
1.459097458E0,9.603816651E0,-2.329992880E1,1.677256268E1,3.027274079E1
1.469167458E0,1.007772179E1,-2.316789165E1,1.702645580E1,3.046656983E1
1.479237458E0,1.076198284E1,-2.331152032E1,1.613900517E1,3.032679908E1
1.489307458E0,1.254627239E1,-2.316811151E1,1.483778919E1,3.023789559E1
1.499377458E0,1.461669193E1,-2.279723899E1,1.306893161E1,3.006923282E1
1.509447458E0,1.590839099E1,-2.297509024E1,1.135655580E1,3.016459903E1
1.519517458E0,1.616664613E1,-2.349412185E1,1.018297284E1,3.028245605E1
1.529587458E0,1.560572156E1,-2.446905852E1,9.254147308E0,3.046165807E1
1.539657458E0,1.439891239E1,-2.575622013E1,8.745404463E0,3.077651138E1
1.549727458E0,1.254246235E1,-2.749957684E1,8.587967012E0,3.142122317E1
1.559797458E0,9.812666330E0,-2.974337568E1,8.946866770E0,3.257304472E1
1.569867458E0,7.123645288E0,-3.107822718E1,1.149121016E1,3.389174586E1
1.579937458E0,4.946618727E0,-3.036607374E1,1.502965505E1,3.424117407E1
1.590007458E0,3.291164972E0,-2.885127066E1,1.759534311E1,3.395325735E1
1.600077458E0,2.880653595E0,-2.742617323E1,1.765120624E1,3.274230024E1
1.610147458E0,2.493318243E0,-2.574694879E1,1.539798987E1,3.010348983E1
1.620217458E0,1.844662052E0,-2.331845746E1,1.266379441E1,2.659934069E1
1.630286458E0,5.833556557E-1,-2.074516334E1,8.914719948E0,2.258703915E1
1.640356458E0,-4.611774999E-1,-1.947296124E1,5.190774479E0,2.015820041E1
1.650426458E0,-9.929817635E-1,-1.946131592E1,2.941987672E0,1.970746360E1
1.660496458E0,-7.517566359E-1,-1.924268853E1,1.140180155E0,1.929109148E1
1.670566458E0,-1.523994899E-1,-1.848000696E1,6.295314100E-1,1.849135453E1
1.680636458E0,7.025610870E-1,-1.752532972E1,1.788946858E0,1.763040285E1
1.690706458E0,2.390811875E0,-1.587505484E1,3.631117412E0,1.645959785E1
1.700776458E0,4.604032116E0,-1.426713252E1,4.692030957E0,1.570870257E1
1.710846458E0,6.499891804E0,-1.252613575E1,5.321905891E0,1.508228605E1
1.720916458E0,7.768375658E0,-1.082213900E1,6.080831798E0,1.464386794E1
1.730986458E0,8.524342289E0,-1.013311948E1,6.845994930E0,1.490678263E1
1.741056458E0,8.621557512E0,-9.704660071E0,8.230430240E0,1.537048024E1
1.751126458E0,9.185581688E0,-8.825423024E0,1.030511182E1,1.638469811E1
1.761196458E0,1.089786161E1,-8.245204985E0,1.233132991E1,1.840675122E1
1.771266458E0,1.384358711E1,-8.468117217E0,1.556030741E1,2.248281744E1
1.781336458E0,1.851956805E1,-9.329536629E0,1.948950418E1,2.845795895E1
1.791406458E0,2.508911130E1,-1.063227055E1,2.271684913E1,3.547624441E1
1.801475458E0,3.364893917E1,-1.230084838E1,2.475876467E1,4.354949375E1
1.811545458E0,4.326474144E1,-1.317059481E1,2.613579331E1,5.223391725E1
1.821615458E0,5.177907798E1,-1.239845244E1,2.814024690E1,6.022182358E1
1.831685458E0,5.667330039E1,-1.150346826E1,3.094412012E1,6.558758518E1
1.841755458E0,5.696442156E1,-1.122286038E1,3.398139080E1,6.727282393E1
1.851825458E0,5.416131316E1,-1.112716953E1,3.498524312E1,6.543110102E1
1.861895458E0,5.056753489E1,-1.158112630E1,3.270263982E1,6.132422623E1
1.871965458E0,4.749032773E1,-1.234984688E1,2.798273694E1,5.648790590E1
1.882035458E0,4.446783179E1,-1.371729427E1,2.323222038E1,5.201238593E1
1.892105458E0,4.062637951E1,-1.546388098E1,1.951910045E1,4.765112390E1
1.902175458E0,3.647585042E1,-1.739246344E1,1.636654138E1,4.359872848E1
1.912245458E0,3.233707658E1,-1.941107665E1,1.481868634E1,4.052246146E1
1.922315458E0,2.800718532E1,-2.041817300E1,1.430913774E1,3.749740846E1
1.932385458E0,2.367292502E1,-2.037448261E1,1.375574322E1,3.412839569E1
1.942455458E0,1.959656436E1,-2.050060471E1,1.200510323E1,3.079647109E1
1.952525458E0,1.647341796E1,-2.104153531E1,1.026762532E1,2.862767607E1
1.962595458E0,1.383793636E1,-2.164243027E1,8.146686417E0,2.694905880E1
1.972665458E0,1.165003924E1,-2.273415221E1,6.049573753E0,2.625190343E1
1.982735458E0,9.925795920E0,-2.402945783E1,4.963735866E0,2.646837626E1
1.992805458E0,8.316221758E0,-2.563934833E1,3.975286864E0,2.724589203E1
2.002875458E0,6.493216622E0,-2.753684465E1,2.145586667E0,2.837328352E1
2.012944458E0,4.460588222E0,-2.916155667E1,7.834204781E-1,2.951113319E1
2.023014458E0,2.883046276E0,-2.992188181E1,7.145560652E-1,3.006894673E1
2.033084458E0,2.010192634E0,-2.994578991E1,7.798858362E-1,3.002331477E1
2.043154458E0,1.573372881E0,-2.967860490E1,1.007323083E0,2.973734673E1
2.053224458E0,1.955282602E0,-2.950119336E1,1.654471423E0,2.961217343E1
2.063294458E0,2.804439817E0,-2.969579805E1,2.245427874E0,2.991232607E1
2.073364458E0,4.292253315E0,-2.929983162E1,2.789137069E0,2.974361877E1
2.083434458E0,5.825053536E0,-2.880479933E1,2.985349746E0,2.953912704E1
2.093504458E0,7.008356906E0,-2.813576559E1,4.201431438E0,2.929830026E1
2.103574458E0,7.861337031E0,-2.688893339E1,5.806713159E0,2.861002056E1
2.113644458E0,8.919244523E0,-2.580617640E1,7.179421878E0,2.823217601E1
2.123714458E0,1.076671207E1,-2.489417916E1,8.364666524E0,2.838326780E1
2.133784458E0,1.372004480E1,-2.348359686E1,9.138561888E0,2.869202440E1
2.143854458E0,1.721450343E1,-2.113782492E1,1.030216716E1,2.914243330E1
2.153924458E0,2.101617009E1,-1.912776034E1,1.174072722E1,3.074728112E1
2.163994458E0,2.514197013E1,-1.799192466E1,1.334026347E1,3.367180786E1
2.174064458E0,2.885845572E1,-1.738140401E1,1.375588823E1,3.638884627E1
2.184133458E0,3.048659187E1,-1.726733185E1,1.339990273E1,3.751200376E1
2.194203458E0,2.975509350E1,-1.736816475E1,1.360513298E1,3.704211629E1
2.204273458E0,2.737148071E1,-1.663349835E1,1.421327615E1,3.504123917E1
2.214343458E0,2.440226227E1,-1.541261259E1,1.387649524E1,3.202461789E1
2.224413458E0,2.139972404E1,-1.491846439E1,1.284903537E1,2.907931359E1
2.234483458E0,1.869820166E1,-1.430597791E1,1.235481818E1,2.658806652E1
2.244553458E0,1.560421883E1,-1.382092330E1,1.152677526E1,2.381965814E1
2.254623458E0,1.186366610E1,-1.401017195E1,1.010417693E1,2.095533065E1
2.264693458E0,7.827672272E0,-1.451891011E1,8.494722633E0,1.855347721E1
2.274763458E0,2.505291587E0,-1.606463210E1,6.694065557E0,1.758292934E1
2.284833458E0,-3.543549510E0,-1.939022547E1,5.015231709E0,2.033937404E1
2.294903458E0,-1.078461858E1,-2.357025493E1,2.928877337E0,2.608530694E1
2.304973458E0,-1.806815832E1,-2.700963630E1,1.199634644E0,3.251796306E1
2.315043458E0,-2.259771328E1,-3.087336413E1,1.104632592E-1,3.826007659E1
2.325113458E0,-2.481831973E1,-3.555560861E1,8.965594232E-1,4.336996791E1
2.335183458E0,-2.678729241E1,-3.917315697E1,4.905039761E0,4.770906284E1
2.345257958E0,-2.955099994E1,-4.210140281E1,1.141401755E1,5.268841915E1
2.355326958E0,-3.277399457E1,-4.260725245E1,1.827771434E1,5.677664593E1
2.365396958E0,-3.379350573E1,-4.095992808E1,2.296691817E1,5.785495716E1
2.375466958E0,-3.114543976E1,-3.825042190E1,2.318771605E1,5.450507654E1
2.385536958E0,-2.524352925E1,-3.593239149E1,1.958223400E1,4.808156004E1
2.395606958E0,-1.744965154E1,-3.355219348E1,1.394778683E1,4.030856961E1
2.405676958E0,-8.760367488E0,-3.070048536E1,7.714650271E0,3.284478145E1
2.415746958E0,-1.071002331E0,-2.783541284E1,3.112378167E0,2.802934447E1
2.425816958E0,5.189937742E0,-2.596506397E1,1.318037252E0,2.651145456E1
2.435886958E0,9.969769320E0,-2.572022233E1,2.980950885E0,2.774548982E1
2.445956958E0,1.394170105E1,-2.683530975E1,5.983813627E0,3.082711312E1
2.456026958E0,1.771245348E1,-2.817249312E1,1.116325152E1,3.510040686E1
2.466096958E0,2.128868776E1,-2.876745433E1,1.685411965E1,3.955800809E1
2.476166958E0,2.346881978E1,-2.808641042E1,2.014068520E1,4.177653830E1
2.486236958E0,2.403487469E1,-2.656186120E1,2.133804294E1,4.169556029E1
2.496306958E0,2.357436903E1,-2.497298794E1,2.029891553E1,3.989294391E1
2.506376958E0,2.285628417E1,-2.372429866E1,1.740762059E1,3.725959377E1
2.516446958E0,2.197915973E1,-2.233979962E1,1.384236855E1,3.426019960E1
2.526515958E0,2.087834888E1,-2.154873917E1,1.135514662E1,3.208103748E1
2.536585958E0,1.945383850E1,-2.166802704E1,1.027179555E1,3.087822878E1
2.546655958E0,1.765324341E1,-2.273057372E1,1.006858610E1,3.049085781E1
2.556725958E0,1.512417763E1,-2.466786385E1,1.070506604E1,3.085194799E1
2.566795958E0,1.248731843E1,-2.623804240E1,1.276004543E1,3.173620566E1
2.576865958E0,9.924100227E0,-2.648816523E1,1.507992005E1,3.205486939E1
2.586935958E0,7.834218814E0,-2.633527458E1,1.582240885E1,3.170599775E1
2.597005958E0,6.484077424E0,-2.637841300E1,1.481031078E1,3.093879826E1
2.607075958E0,5.650347503E0,-2.557124697E1,1.320225631E1,2.932771165E1
2.617145958E0,5.282358248E0,-2.462180182E1,1.145547080E1,2.766521724E1
2.627215958E0,4.807053291E0,-2.388144141E1,1.005489192E1,2.635397231E1
2.637285958E0,3.998578663E0,-2.315125515E1,8.931291541E0,2.513438313E1
2.647355958E0,2.791163129E0,-2.246463533E1,8.072150790E0,2.403351931E1
2.657425958E0,1.631420529E0,-2.182694735E1,6.810313466E0,2.292286049E1
2.667495958E0,7.259136969E-1,-2.143681410E1,5.242898898E0,2.208057831E1
2.677565958E0,-5.254249513E-2,-2.116717794E1,3.857506692E0,2.151586718E1
2.687635958E0,-4.369887382E-1,-2.129635697E1,3.367609423E0,2.156540221E1
2.697705958E0,-5.987256467E-1,-2.017198184E1,3.570598145E0,2.049430396E1
2.707775958E0,4.207913661E-1,-1.880408187E1,2.904270792E0,1.903169328E1
2.717844958E0,2.345272590E0,-1.847547069E1,1.007322060E0,1.865095221E1
2.727914958E0,4.511527995E0,-1.824058336E1,-8.820796707E-1,1.881092317E1
2.737984958E0,6.311291032E0,-1.810243938E1,-1.331223308E0,1.921725426E1
2.748054958E0,8.441141673E0,-1.816782528E1,3.081655142E-1,2.003541151E1
2.758124958E0,1.144878042E1,-1.691353905E1,2.158405810E0,2.053779667E1
2.768194958E0,1.665687318E1,-1.574681488E1,1.627583002E0,2.297961334E1
2.778264958E0,2.455852092E1,-1.727889881E1,3.748041844E-1,3.003034752E1
2.788334958E0,3.492110852E1,-2.248227755E1,1.883745134E0,4.157505406E1
2.798404958E0,4.564504003E1,-2.923163204E1,9.910093807E0,5.510143328E1
2.808474958E0,5.284299524E1,-3.152655893E1,2.327349471E1,6.578724511E1
2.818544958E0,5.759756743E1,-2.900550852E1,3.800598022E1,7.485488515E1
2.828614958E0,6.121474391E1,-2.460589506E1,4.914414485E1,8.226689441E1
2.838684958E0,6.363008836E1,-1.788397220E1,5.250546121E1,8.441236914E1
2.848754958E0,6.651734990E1,-9.551869987E0,4.699476919E1,8.200185601E1
2.858824958E0,7.011823837E1,-3.036773084E0,3.680797929E1,7.925034184E1
2.868894958E0,7.129529692E1,1.236473857E0,2.793038097E1,7.658103167E1
2.878964958E0,6.852770216E1,2.988027771E0,2.214398104E1,7.207863879E1
2.889034958E0,6.165105846E1,2.411778236E0,1.899724814E1,6.455668146E1
2.899104958E0,5.230318029E1,4.775964814E-1,1.793217547E1,5.529388469E1
2.909174958E0,4.322219710E1,-2.231927823E0,1.810112492E1,4.691258411E1
2.919243958E0,3.577905644E1,-6.039697221E0,1.813019143E1,4.056257714E1
2.929313958E0,3.001124130E1,-9.772153897E0,1.759404620E1,3.613474862E1
2.939383958E0,2.528047430E1,-1.301362280E1,1.615578902E1,3.270269527E1
2.949453958E0,2.204146064E1,-1.621851093E1,1.349334123E1,3.051124943E1
2.959523958E0,1.977000915E1,-1.952554876E1,1.044077073E1,2.968349726E1
2.969593958E0,1.752490521E1,-2.277619369E1,7.938907363E0,2.981448560E1
2.979663958E0,1.499620663E1,-2.569689428E1,6.496141400E0,3.045351281E1
2.989733958E0,1.209688463E1,-2.797586062E1,5.640240006E0,3.099670470E1
2.999803958E0,9.291934354E0,-2.934350799E1,4.739452461E0,3.114231710E1
3.009873958E0,7.015746033E0,-3.023818578E1,4.489257120E0,3.136434283E1
3.019943958E0,5.309988096E0,-3.038934098E1,4.454414731E0,3.116969408E1
3.030013958E0,3.979065335E0,-2.982349422E1,4.791589744E0,3.046691814E1
3.040083958E0,3.218930224E0,-2.914965875E1,5.247812898E0,2.979267792E1
3.050153958E0,3.275759313E0,-2.903854528E1,6.165743895E0,2.986610301E1
3.060223958E0,3.728352515E0,-2.854422635E1,8.194231882E0,2.993023399E1
3.070293958E0,4.874594479E0,-2.725904577E1,9.032612679E0,2.912739843E1
3.080363958E0,6.647728711E0,-2.664609619E1,8.190500189E0,2.865817567E1
3.090433958E0,9.114798803E0,-2.567723828E1,7.413468379E0,2.823755720E1
3.100502958E0,1.332537879E1,-2.378362685E1,6.861135710E0,2.811230708E1
3.110572958E0,1.837784090E1,-2.111643112E1,6.337995266E0,2.870224527E1
3.120642958E0,2.464570992E1,-1.913050853E1,5.936025503E0,3.175883771E1
3.130712958E0,3.140167644E1,-1.834281140E1,5.072038579E0,3.671851833E1
3.140782958E0,3.675962281E1,-1.855183532E1,3.281925201E0,4.130631303E1
3.150852958E0,3.976556645E1,-1.930792708E1,3.077280255E0,4.431214255E1
3.160922958E0,3.991244383E1,-2.054049208E1,4.266435519E0,4.509010379E1
3.170992958E0,3.760012732E1,-2.124312158E1,5.539169714E0,4.353989194E1
3.181062958E0,3.426278455E1,-2.112513178E1,6.123877246E0,4.071500301E1
3.191132958E0,3.070056956E1,-2.051469182E1,4.855627573E0,3.724184032E1
3.201202958E0,2.711748702E1,-1.974220213E1,3.338713360E0,3.370845078E1
3.211272958E0,2.363537654E1,-1.775203095E1,3.477253779E0,2.976334862E1
3.221342958E0,2.081863477E1,-1.660153396E1,3.475054057E0,2.685335145E1
3.231412958E0,1.852827221E1,-1.663944029E1,2.858330972E0,2.506666911E1
3.241482958E0,1.626810819E1,-1.671583300E1,3.745652672E0,2.362414719E1
3.251552958E0,1.407469714E1,-1.695999986E1,4.896778815E0,2.257691603E1
3.261622958E0,1.165599990E1,-1.782343948E1,5.574347148E0,2.201387459E1
3.271692958E0,8.013074616E0,-1.962964791E1,5.712529133E0,2.195826566E1
3.281761958E0,1.901126860E0,-2.264823556E1,4.354996862E0,2.314136675E1
3.291831958E0,-6.314957237E0,-2.579867326E1,3.370204709E0,2.677327971E1
3.301901958E0,-1.371357544E1,-2.985514871E1,3.555691838E0,3.304595286E1
