"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.477641250E-1,2.960292556E1,-1.002068921E1,-9.941906168E0,3.279617222E1
9.578341250E-1,2.906765974E1,-1.071077760E1,-8.886897726E0,3.222772953E1
9.679041250E-1,2.792841631E1,-1.166440936E1,-7.231960280E0,3.111842112E1
9.779741250E-1,2.659286782E1,-1.274004912E1,-5.235496323E0,2.994828696E1
9.880441250E-1,2.514296649E1,-1.318006379E1,-2.888108211E0,2.853461082E1
9.981141250E-1,2.352365263E1,-1.302936584E1,-4.064039996E-1,2.689408432E1
1.008184125E0,2.234998547E1,-1.279794825E1,2.242723829E0,2.585225599E1
1.018254125E0,2.148220019E1,-1.242845567E1,4.340522665E0,2.519507040E1
1.028324125E0,2.047800873E1,-1.234056618E1,5.705818284E0,2.458037383E1
1.038394125E0,1.931598221E1,-1.261250731E1,6.230479589E0,2.389563528E1
1.048464125E0,1.800310688E1,-1.329004641E1,5.884298694E0,2.313789450E1
1.058534125E0,1.631245464E1,-1.483559765E1,4.775448798E0,2.256094070E1
1.068604125E0,1.448390634E1,-1.689200376E1,4.123270829E0,2.263017225E1
1.078674125E0,1.283645567E1,-1.911980929E1,3.783419546E0,2.333786548E1
1.088744125E0,1.117966115E1,-2.107277581E1,3.363814287E0,2.409070257E1
1.098814125E0,9.576713052E0,-2.303157902E1,2.593477831E0,2.507774297E1
1.108884125E0,8.312074912E0,-2.473410579E1,2.265100247E0,2.619154935E1
1.118954125E0,7.425921194E0,-2.581250777E1,2.257368766E0,2.695413840E1
1.129024125E0,7.692508035E0,-2.682895266E1,2.648398681E0,2.803535975E1
1.139094125E0,8.571791275E0,-2.772036068E1,3.320079745E0,2.920474159E1
1.149164125E0,9.812992605E0,-2.733641847E1,3.307151844E0,2.923203469E1
1.159234125E0,1.200652176E1,-2.713396915E1,3.037563043E0,2.982676040E1
1.169304125E0,1.461527691E1,-2.675021639E1,2.871057145E0,3.061737032E1
1.179374125E0,1.765405266E1,-2.635582637E1,2.012858380E0,3.178595221E1
1.189444125E0,2.035779232E1,-2.588749714E1,9.643719220E-1,3.294741613E1
1.199514125E0,2.247447970E1,-2.496522283E1,-2.785139912E-1,3.359229315E1
1.209584125E0,2.498472914E1,-2.538923017E1,-2.513568320E0,3.570949068E1
1.219654125E0,2.755286836E1,-2.560359845E1,-3.985905700E0,3.782317084E1
1.229724125E0,2.995477825E1,-2.448110144E1,-4.841430241E0,3.898785086E1
1.239794125E0,3.228434405E1,-2.374617894E1,-6.355358573E0,4.057770900E1
1.249864125E0,3.408140392E1,-2.387457444E1,-8.470247358E0,4.246507374E1
1.259934125E0,3.544907000E1,-2.444783546E1,-9.446928838E0,4.408602598E1
1.270004125E0,3.514713382E1,-2.424321566E1,-9.002099569E0,4.363590629E1
1.280075125E0,3.325099638E1,-2.410850517E1,-8.111297314E0,4.186456647E1
1.290145125E0,3.085547399E1,-2.436600485E1,-6.611875924E0,3.986827524E1
1.300214125E0,2.873100981E1,-2.434705286E1,-4.790677578E0,3.796314659E1
1.310285125E0,2.608624868E1,-2.374745363E1,-2.752862697E0,3.538378410E1
1.320355125E0,2.301842746E1,-2.296717779E1,-4.537556291E-1,3.251991932E1
1.330425125E0,2.003061721E1,-2.244045125E1,1.138715720E0,3.010143105E1
1.340495125E0,1.644344162E1,-2.264377063E1,2.755936579E0,2.811978498E1
1.350565125E0,1.239600831E1,-2.374478497E1,4.170398218E0,2.710844991E1
1.360635125E0,8.303485352E0,-2.725423702E1,6.193849121E0,2.915656138E1
1.370705125E0,3.259219878E0,-3.206653760E1,1.063369142E1,3.394054716E1
1.380775125E0,-2.636040006E0,-3.510567706E1,1.807318927E1,3.957268551E1
1.390845125E0,-9.092878761E0,-3.878708637E1,2.743078084E1,4.836906295E1
1.400915125E0,-1.523619274E1,-3.998755950E1,3.629597837E1,5.611189295E1
1.410985125E0,-1.962481343E1,-4.148782874E1,3.973005280E1,6.070296806E1
1.421055125E0,-2.260323773E1,-4.180843391E1,3.854231491E1,6.119118842E1
1.431125125E0,-2.408942921E1,-4.085791989E1,3.663811533E1,5.993347740E1
1.441195125E0,-2.485148747E1,-3.940121943E1,3.503568822E1,5.828852350E1
1.451265125E0,-2.574787966E1,-3.765890353E1,3.386925524E1,5.681789131E1
1.461335125E0,-2.602772273E1,-3.557254682E1,3.227431023E1,5.463039024E1
1.471405125E0,-2.404630950E1,-3.355659292E1,2.891600636E1,5.040243400E1
1.481475125E0,-1.962324871E1,-3.203738339E1,2.352059102E1,4.432475636E1
1.491545125E0,-1.314267903E1,-3.113735189E1,1.730547324E1,3.797030549E1
1.501615125E0,-5.402855914E0,-3.047936003E1,1.072798245E1,3.276082794E1
1.511685125E0,3.375736760E0,-3.040040859E1,5.986552463E0,3.116759938E1
1.521755125E0,1.251185802E1,-3.150080078E1,4.182046748E0,3.415166988E1
1.531825125E0,2.183925925E1,-3.374473060E1,5.207967632E0,4.053125972E1
1.541895125E0,3.023681987E1,-3.550471912E1,7.531640607E0,4.723955933E1
1.551965125E0,3.577497509E1,-3.621338295E1,1.182059083E1,5.225882045E1
1.562035125E0,3.746818373E1,-3.642692560E1,1.651686394E1,5.480504078E1
1.572105125E0,3.647691228E1,-3.721599332E1,1.878369613E1,5.539334372E1
1.582175125E0,3.401583324E1,-3.812147676E1,1.925396898E1,5.459889397E1
1.592245125E0,3.067741224E1,-3.792514831E1,1.836879993E1,5.212325112E1
1.602315125E0,2.735700301E1,-3.808491295E1,1.583607730E1,4.949391430E1
1.612385125E0,2.244005831E1,-3.872851832E1,1.241543860E1,4.644994579E1
1.622455125E0,1.513210645E1,-4.140201500E1,1.262086415E1,4.585186696E1
1.632525125E0,7.167367843E0,-4.488147786E1,1.775924290E1,4.879660772E1
1.642595125E0,2.852723200E0,-4.780445887E1,2.395149573E1,5.354510683E1
1.652665125E0,1.852603741E0,-4.855157398E1,2.618631559E1,5.519429863E1
1.662735125E0,2.529189157E0,-4.695702424E1,2.540488901E1,5.344873534E1
1.672805125E0,3.814887798E0,-4.453980868E1,2.156889569E1,4.963431461E1
1.682875125E0,5.546868743E0,-4.185395332E1,1.624783940E1,4.523840676E1
1.692945125E0,8.588368131E0,-4.026642491E1,1.103811058E1,4.262610618E1
1.703015125E0,1.202968726E1,-3.927665970E1,7.170439385E0,4.169873588E1
1.713085125E0,1.427807383E1,-3.709743517E1,4.974008839E0,4.006025278E1
1.723155125E0,1.459836442E1,-3.525826833E1,3.425849737E0,3.831441212E1
1.733221500E0,1.423607562E1,-3.426981056E1,2.063033338E0,3.716640784E1
1.743291500E0,1.437109016E1,-3.287911581E1,1.072434899E0,3.589867136E1
1.753361500E0,1.699204377E1,-3.113577782E1,4.740640323E-1,3.547380651E1
1.763431500E0,2.179794750E1,-3.019951229E1,1.118401323E-1,3.724477904E1
1.773501500E0,2.872810491E1,-2.893117169E1,1.753281620E0,4.080919876E1
1.783571500E0,3.638817025E1,-2.563137740E1,6.178566839E0,4.493596700E1
1.793641500E0,4.338184948E1,-2.240454700E1,1.121776745E1,5.009777338E1
1.803711500E0,4.775388279E1,-2.010996861E1,1.616470719E1,5.427837431E1
1.813781500E0,4.963728966E1,-1.844689885E1,2.183958201E1,5.728102604E1
1.823851500E0,5.157555277E1,-1.670154006E1,2.779757433E1,6.092359332E1
1.833921500E0,5.594196808E1,-1.286238223E1,3.069195544E1,6.509178748E1
1.843991500E0,6.288260838E1,-8.183577670E0,2.730743733E1,6.904266445E1
1.854061500E0,6.980558074E1,-3.476179646E0,2.102972393E1,7.298734284E1
1.864131500E0,7.215626434E1,9.957983673E-2,1.479578864E1,7.365766600E1
1.874201500E0,7.184709164E1,1.369256523E0,1.018388851E1,7.257817183E1
1.884271500E0,7.107943643E1,-6.245346719E-1,8.974936913E0,7.164653389E1
1.894341500E0,6.586442173E1,-4.822049645E0,9.866693434E0,6.677369132E1
1.904411500E0,5.870767302E1,-9.937415507E0,1.102864979E1,6.055554652E1
1.914481500E0,5.222508488E1,-1.470080062E1,1.131495052E1,5.542202752E1
1.924551500E0,4.637071691E1,-1.774541891E1,1.068900140E1,5.078777442E1
1.934621500E0,4.122063905E1,-1.904922521E1,9.260544162E0,4.634405834E1
1.944691500E0,3.613764045E1,-1.924608459E1,7.609961722E0,4.164435552E1
1.954761500E0,3.090967768E1,-1.886711251E1,6.349739399E0,3.676540901E1
1.964831500E0,2.638802114E1,-1.887936126E1,5.783906679E0,3.295772319E1
1.974901500E0,2.285264253E1,-1.982358134E1,5.127325172E0,3.068398786E1
1.984971500E0,1.997871966E1,-2.150267246E1,4.239376359E0,2.965613721E1
1.995041500E0,1.713999236E1,-2.346263342E1,2.705203212E0,2.918206006E1
2.005111500E0,1.486960038E1,-2.568146465E1,1.634946985E0,2.972062741E1
2.015181500E0,1.271320104E1,-2.772076063E1,7.867832118E-1,3.050713160E1
2.025251500E0,1.066175689E1,-2.949520113E1,1.050744653E-2,3.136303653E1
2.035321500E0,8.871316066E0,-3.089489124E1,-8.601026914E-1,3.215484925E1
2.045391500E0,7.528625783E0,-3.197323475E1,-1.469744432E0,3.288051240E1
2.055461500E0,6.931353754E0,-3.250172482E1,-1.392350686E0,3.326175614E1
2.065531500E0,6.678731818E0,-3.253380966E1,-1.021413777E0,3.322796286E1
2.075601500E0,6.765559462E0,-3.204904274E1,-3.831423140E-1,3.275760573E1
2.085671500E0,7.327760476E0,-3.131939442E1,-7.677949637E-2,3.216529862E1
2.095742500E0,8.627120553E0,-3.062838919E1,3.747533137E-1,3.182241149E1
2.105812500E0,1.016801800E1,-2.906708671E1,9.885185838E-1,3.081008421E1
2.115882500E0,1.206100261E1,-2.776767167E1,8.111292636E-1,3.028480320E1
2.125952500E0,1.516580746E1,-2.701844688E1,1.918895086E0,3.104320129E1
2.136022500E0,1.874971212E1,-2.639229662E1,2.787593696E0,3.249424109E1
2.146092500E0,2.268603664E1,-2.586791365E1,3.187127802E0,3.455376967E1
2.156162500E0,2.628460728E1,-2.535383112E1,3.307965192E0,3.666933278E1
2.166232500E0,2.933965350E1,-2.487922432E1,4.106423247E0,3.868660986E1
2.176302500E0,3.172252720E1,-2.450633569E1,4.494728067E0,4.033710204E1
2.186372500E0,3.353165806E1,-2.397832042E1,5.168187854E0,4.154566293E1
2.196442500E0,3.498013734E1,-2.334529851E1,5.194317892E0,4.237444878E1
2.206512500E0,3.529913569E1,-2.248002754E1,4.739740144E0,4.211704828E1
2.216582500E0,3.443679301E1,-2.151878037E1,4.533162693E0,4.085951768E1
2.226652500E0,3.288118572E1,-2.064268503E1,4.178581688E0,3.904809041E1
2.236722500E0,3.043179176E1,-2.006387617E1,4.216552337E0,3.669376501E1
2.246792500E0,2.674608592E1,-2.023683681E1,4.869843031E0,3.389097294E1
2.256862500E0,2.132067904E1,-2.074863892E1,5.546923707E0,3.026294326E1
2.266932500E0,1.435612129E1,-2.156816128E1,6.263161431E0,2.665541203E1
2.277002500E0,6.695533792E0,-2.323968611E1,7.132251220E0,2.521472170E1
2.287072500E0,4.138934058E-1,-2.658038050E1,8.206077172E0,2.782135219E1
2.297142500E0,-6.009209254E0,-3.166644772E1,1.115280021E1,3.410658968E1
2.307212500E0,-1.373896054E1,-3.639773396E1,1.613834678E1,4.211888307E1
2.317282500E0,-2.165766110E1,-3.994179686E1,2.070183781E1,4.992962556E1
2.327352500E0,-2.765103843E1,-4.227612697E1,2.409692768E1,5.596885528E1
2.337422500E0,-3.103140268E1,-4.435264164E1,2.541010941E1,5.979781295E1
2.347492500E0,-3.405423775E1,-4.459129692E1,2.684058160E1,6.219720002E1
2.357562500E0,-3.616803194E1,-4.340691766E1,2.820800443E1,6.315044378E1
2.367632500E0,-3.665367828E1,-4.131377350E1,2.646352507E1,6.124245400E1
2.377702500E0,-3.453290486E1,-3.885304764E1,2.280093209E1,5.676234080E1
2.387772500E0,-3.007272127E1,-3.647723972E1,1.850732047E1,5.076887327E1
2.397842500E0,-2.415474963E1,-3.416068515E1,1.437012070E1,4.423691567E1
2.407912500E0,-1.723250817E1,-3.212749600E1,1.046885140E1,3.793062333E1
2.417982500E0,-9.974748809E0,-3.061567032E1,7.085950627E0,3.297007097E1
2.428052500E0,-3.071834743E0,-3.014950222E1,5.096380538E0,3.073112018E1
2.438122500E0,3.597154444E0,-3.067507803E1,5.416550678E0,3.135664130E1
2.448192500E0,1.017303257E1,-3.265674620E1,7.874023150E0,3.509920091E1
2.458262500E0,1.672541892E1,-3.549059225E1,1.135891573E1,4.084540051E1
2.468332500E0,2.346788656E1,-3.870260346E1,1.497301424E1,4.767414781E1
2.478402500E0,2.799216733E1,-4.134613901E1,1.884223495E1,5.336754127E1
2.488472500E0,2.979225138E1,-4.307771474E1,2.170283435E1,5.669462734E1
2.498542500E0,2.914676087E1,-4.389202606E1,2.435196452E1,5.804361978E1
2.508612500E0,2.725964219E1,-4.313867548E1,2.609945169E1,5.731679329E1
2.518682500E0,2.474783973E1,-4.117656976E1,2.394040006E1,5.367595573E1
2.528752500E0,2.167865260E1,-3.907885541E1,1.967461299E1,4.882838637E1
2.538822500E0,1.729173228E1,-3.673893770E1,1.473441042E1,4.319555995E1
2.548892500E0,1.223886906E1,-3.487505585E1,1.019716988E1,3.834112297E1
2.558962500E0,7.187570558E0,-3.492678968E1,7.717758651E0,3.648432001E1
2.569032500E0,3.013634482E0,-3.592203256E1,8.335771923E0,3.699945283E1
2.579102500E0,2.663149452E-1,-3.751205422E1,9.121274010E0,3.860599403E1
2.589172500E0,-1.437263149E0,-3.763748401E1,1.052965893E1,3.910907369E1
2.599242500E0,-2.128535017E0,-3.674778337E1,1.075171864E1,3.834748620E1
2.609312500E0,-2.679978324E0,-3.619994838E1,8.094248003E0,3.719052833E1
2.619382500E0,-3.828968478E0,-3.552071476E1,5.379348938E0,3.612920663E1
2.629452500E0,-3.846269805E0,-3.537909988E1,3.316950900E0,3.574180553E1
2.639522500E0,-2.567457429E0,-3.541197292E1,1.845930313E0,3.555287784E1
2.649592500E0,-7.183421373E-1,-3.532420856E1,1.519027104E0,3.536415090E1
2.659662500E0,1.202265306E0,-3.538879924E1,1.635279692E0,3.544695605E1
2.669732500E0,3.097160203E0,-3.499418469E1,2.444669701E0,3.521593067E1
2.679802500E0,5.690718434E0,-3.432620345E1,3.091993019E0,3.493183277E1
2.689872500E0,7.927258540E0,-3.312961754E1,4.856301172E0,3.440925235E1
2.699942500E0,1.099664447E1,-3.111946175E1,8.124730707E0,3.399056248E1
2.710012500E0,1.638984488E1,-2.844797650E1,9.750030956E0,3.424875890E1
2.720082500E0,2.378306084E1,-2.628211871E1,9.381576848E0,3.666602966E1
2.730153292E0,3.262651375E1,-2.529970696E1,9.005420787E0,4.225709615E1
2.740223292E0,4.094971650E1,-2.478855038E1,1.037021472E1,4.897849390E1
2.750293292E0,4.749831737E1,-2.416540325E1,1.334660419E1,5.493804429E1
2.760363292E0,5.242912931E1,-2.133431241E1,1.761317945E1,5.928060878E1
2.770433292E0,5.786625868E1,-1.752550864E1,2.204405914E1,6.435516988E1
2.780503292E0,6.524360179E1,-1.414727395E1,2.405212631E1,7.096039540E1
2.790573292E0,7.136861632E1,-8.847039011E0,2.387922649E1,7.577576758E1
2.800643292E0,7.281906260E1,-3.413365347E0,2.353317189E1,7.660337539E1
2.810713292E0,7.253746070E1,-1.273384990E0,2.328310987E1,7.619322751E1
2.820783292E0,6.996498987E1,-2.796829666E0,2.263867186E1,7.358961562E1
2.830854292E0,6.498299841E1,-7.128341187E0,2.153409774E1,6.882819695E1
2.840924292E0,5.990708196E1,-1.323111466E1,2.064141034E1,6.473012193E1
2.850994292E0,5.409466425E1,-1.888594756E1,2.045792939E1,6.083944930E1
2.861064292E0,4.807895056E1,-2.341228188E1,2.071249377E1,5.734743087E1
2.871134292E0,4.168536172E1,-2.607254514E1,1.962462632E1,5.293933273E1
2.881204292E0,3.515078716E1,-2.710521488E1,1.722876946E1,4.761408414E1
2.891274292E0,2.866946435E1,-2.734058403E1,1.416860576E1,4.207368668E1
2.901344292E0,2.285103338E1,-2.787604865E1,1.126414055E1,3.776406595E1
2.911414292E0,1.791340825E1,-2.824156745E1,8.963755867E0,3.462405589E1
2.921484292E0,1.350352708E1,-2.867858835E1,6.601132250E0,3.237872172E1
2.931554292E0,9.526961433E0,-2.905620154E1,4.418192692E0,3.089573221E1
2.941624292E0,6.726194837E0,-2.927630009E1,3.574042740E0,3.025090454E1
2.951694292E0,4.430448164E0,-2.947192921E1,2.705334190E0,2.992561304E1
2.961764292E0,2.571840502E0,-2.960640582E1,2.521673731E0,2.982469560E1
2.971834292E0,1.400426275E0,-2.925967529E1,3.391568681E0,2.948885433E1
2.981904292E0,1.053892209E0,-2.873696929E1,3.831751753E0,2.901045353E1
2.991974292E0,1.855595176E0,-2.839547318E1,4.417309470E0,2.879685319E1
3.002044292E0,3.206840521E0,-2.787027394E1,5.575713058E0,2.860287698E1
3.012114292E0,4.830232238E0,-2.739032278E1,6.468626157E0,2.855528060E1
3.022184292E0,7.628139546E0,-2.655106256E1,7.279832604E0,2.856822359E1
3.032254292E0,1.120938372E1,-2.537061497E1,8.019511231E0,2.887266783E1
3.042324292E0,1.497321421E1,-2.433532100E1,8.407253550E0,2.978400417E1
3.052394292E0,1.870166321E1,-2.328791160E1,9.247759809E0,3.126659711E1
3.062464292E0,2.231461683E1,-2.273131280E1,1.005403471E1,3.340266935E1
3.072534292E0,2.568279782E1,-2.258675560E1,9.934925762E0,3.561559184E1
3.082604292E0,2.929740620E1,-2.188216144E1,8.480779948E0,3.753785593E1
3.092674292E0,3.351373283E1,-2.072311466E1,6.075227242E0,3.986886198E1
3.102744292E0,3.817355674E1,-1.914175038E1,2.907015767E0,4.280277775E1
3.112814292E0,4.071308670E1,-1.806472250E1,-1.078590263E0,4.455393344E1
3.122884292E0,4.098368649E1,-1.803662312E1,-3.844238482E0,4.494174564E1
3.132954292E0,3.861534663E1,-1.785271298E1,-4.638706105E0,4.279464862E1
3.143024292E0,3.479891575E1,-1.713891647E1,-3.762202631E0,3.897256938E1
3.153094292E0,3.114378616E1,-1.657007594E1,-2.269204115E0,3.535041896E1
3.163164292E0,2.826393890E1,-1.674904284E1,-3.795253725E-1,3.285612147E1
3.173234292E0,2.532343964E1,-1.724678357E1,1.962292829E0,3.070144511E1
3.183304292E0,2.145749454E1,-1.772665988E1,4.570453895E0,2.820545321E1
3.193374292E0,1.592902698E1,-1.851556154E1,8.359585294E0,2.581554930E1
3.203444292E0,8.478364463E0,-2.095542921E1,1.380212100E1,2.648605711E1
3.213514292E0,5.843514365E-1,-2.420088650E1,2.082691677E1,3.193407014E1
3.223584292E0,-5.596450208E0,-2.741691592E1,2.780881268E1,3.945044482E1
3.233654292E0,-8.404855607E0,-3.257524770E1,3.190281089E1,4.636353851E1
3.243724292E0,-9.997272284E0,-3.505717323E1,3.244502553E1,4.880195211E1
3.253794292E0,-1.160181375E1,-3.417150249E1,3.296297190E1,4.887587525E1
