"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.494360834E-1,5.361915464E0,3.565991124E0,-5.698678833E0,8.598916826E0
5.595060834E-1,6.749891848E0,2.227144216E0,-6.615953772E0,9.710409653E0
5.695750833E-1,8.129158219E0,1.307321060E0,-8.379503249E0,1.174769664E1
5.796440833E-1,9.534478029E0,4.290230763E-1,-9.906450992E0,1.375602062E1
5.897140834E-1,1.115025433E1,-2.106344833E0,-1.096229442E1,1.577772985E1
5.997830834E-1,1.260090059E1,-5.593297974E0,-1.135913559E1,1.786330426E1
6.098530833E-1,1.306240612E1,-7.561586537E0,-1.035826184E1,1.830567215E1
6.199220833E-1,1.350720030E1,-9.205182724E0,-8.956393054E0,1.863858432E1
6.299910833E-1,1.406972467E1,-9.529085142E0,-8.062637955E0,1.880868806E1
6.400610834E-1,1.677446186E1,-1.596388691E1,-8.493801112E0,2.466521667E1
6.501300833E-1,1.765602785E1,-1.600982731E1,-7.176204740E0,2.489071724E1
6.601990833E-1,1.838417577E1,-1.531803855E1,-7.598891773E0,2.510703846E1
6.702690833E-1,1.943962743E1,-1.648300155E1,-8.765219507E0,2.695213401E1
6.803380834E-1,1.995948232E1,-1.619828775E1,-8.183451955E0,2.697655179E1
6.904080833E-1,2.170110825E1,-1.618903629E1,-7.659260767E0,2.813693784E1
7.004770833E-1,2.405705903E1,-1.760237848E1,-7.392745847E0,3.071218827E1
7.105460833E-1,2.518808595E1,-1.791307613E1,-5.728592019E0,3.143461049E1
7.206160834E-1,2.572413763E1,-1.866790723E1,-3.572529480E0,3.198413644E1
7.306850834E-1,2.549613832E1,-2.040254223E1,-8.672376832E-1,3.266602057E1
7.407550833E-1,2.435237850E1,-2.055198303E1,2.762854127E0,3.198524203E1
7.508240833E-1,2.286828500E1,-1.943078761E1,5.985475405E0,3.059967127E1
7.608930834E-1,2.186669204E1,-1.893635524E1,7.677924494E0,2.992805198E1
7.709630834E-1,2.095412177E1,-1.810995656E1,9.190537788E0,2.918067392E1
7.810320833E-1,1.964573243E1,-1.724488205E1,9.263830297E0,2.773372156E1
7.911020833E-1,1.796581801E1,-1.668175192E1,8.706545622E0,2.601644481E1
8.011710834E-1,1.554027017E1,-1.608071896E1,7.496429259E0,2.358571540E1
8.112400834E-1,1.388845163E1,-1.621921962E1,6.122403163E0,2.221341923E1
8.213100833E-1,1.369101688E1,-1.796622381E1,5.795008203E0,2.331976118E1
8.313790833E-1,1.189264022E1,-1.884602278E1,5.416316205E0,2.293346784E1
8.414490834E-1,1.064549929E1,-2.060295437E1,5.863163348E0,2.392039022E1
8.515180834E-1,9.763371379E0,-2.180001741E1,7.515780619E0,2.504098916E1
8.615870834E-1,1.001847780E1,-2.376408078E1,8.103390709E0,2.703269083E1
8.716570833E-1,1.067969381E1,-2.481181762E1,8.142316793E0,2.821310823E1
8.817260833E-1,1.239515812E1,-2.566268339E1,8.318891596E0,2.968867160E1
8.917960834E-1,1.493199251E1,-2.645159441E1,8.102855689E0,3.143735863E1
9.018650833E-1,1.715101085E1,-2.669870008E1,8.004450558E0,3.272688479E1
9.119340833E-1,1.829241191E1,-2.679063000E1,7.984185278E0,3.340804400E1
9.220040833E-1,1.882540082E1,-2.630970821E1,8.188937228E0,3.337147217E1
9.320730834E-1,2.017624563E1,-2.535589168E1,7.451534337E0,3.324947360E1
9.421420834E-1,2.231189670E1,-2.386009907E1,6.300252659E0,3.326887804E1
9.522120833E-1,2.448105467E1,-2.240049138E1,4.869888639E0,3.353833429E1
9.622810833E-1,2.676415147E1,-2.132651457E1,3.404385193E0,3.439083986E1
9.723510834E-1,2.875924718E1,-2.042021485E1,2.841112677E0,3.538575129E1
9.824200834E-1,3.008463321E1,-2.032096421E1,2.133115726E0,3.636725072E1
9.924890833E-1,3.193723228E1,-1.962609514E1,2.188358465E0,3.754942514E1
1.002559083E0,3.140136303E1,-1.876219943E1,2.359693286E0,3.665561185E1
1.012628083E0,2.914253217E1,-1.915069779E1,2.294896781E0,3.494714521E1
1.022698083E0,2.686736418E1,-1.815571336E1,2.553980182E0,3.252703492E1
1.032767083E0,2.378582072E1,-1.726659042E1,2.309210618E0,2.948275540E1
1.042835917E0,2.093217834E1,-1.646970615E1,2.519442433E0,2.675359604E1
1.052905917E0,1.838946048E1,-1.581912271E1,2.450050017E0,2.438072282E1
1.062974917E0,1.571265661E1,-1.545737185E1,3.183663912E0,2.227001658E1
1.073044917E0,1.256232885E1,-1.642372949E1,4.156910738E0,2.109101475E1
1.083113917E0,7.803323296E0,-1.851418393E1,6.242040119E0,2.103877197E1
1.093182917E0,1.440110743E0,-2.083830013E1,1.033056708E1,2.330298881E1
1.103252917E0,-5.341432668E0,-2.338837612E1,1.483695187E1,2.820783900E1
1.113321917E0,-1.151401897E1,-2.508484283E1,1.823525186E1,3.308090663E1
1.123390917E0,-1.435646745E1,-2.739186411E1,1.952367999E1,3.657316580E1
1.133460917E0,-1.402970633E1,-2.980580523E1,1.733357730E1,3.722460996E1
1.143529917E0,-1.245265964E1,-3.016583467E1,1.579142445E1,3.625486725E1
1.153599917E0,-9.869131722E0,-3.089640216E1,1.544225680E1,3.592284402E1
1.163668917E0,-8.862754573E0,-3.190885457E1,1.661046149E1,3.704903305E1
1.173737917E0,-9.950888661E0,-3.310418683E1,1.916909781E1,3.952672111E1
1.183807917E0,-1.252540251E1,-3.280219686E1,2.183974807E1,4.135026508E1
1.193876917E0,-1.480999971E1,-3.178103678E1,2.280267690E1,4.182502198E1
1.203945917E0,-1.642769858E1,-3.074687249E1,2.380898739E1,4.221501308E1
1.214015917E0,-1.677015597E1,-2.983782926E1,2.469595621E1,4.220692407E1
1.224084917E0,-1.465697340E1,-2.892144894E1,2.344565545E1,4.001219611E1
1.234154917E0,-1.070144428E1,-2.756362957E1,2.026089460E1,3.584380609E1
1.244223917E0,-6.024704960E0,-2.622807173E1,1.695901519E1,3.180907123E1
1.254292917E0,-1.056662035E0,-2.597568017E1,1.499781930E1,3.001311511E1
1.264362917E0,3.752841824E0,-2.697670478E1,1.503390480E1,3.111020277E1
1.274431917E0,8.446373761E0,-2.877144915E1,1.666180122E1,3.430383558E1
1.284501917E0,1.258741808E1,-3.105069615E1,1.902139013E1,3.852793931E1
1.294570917E0,1.611000415E1,-3.318882177E1,2.107890369E1,4.248941404E1
1.304639917E0,1.943042391E1,-3.507958912E1,2.279877564E1,4.612920026E1
1.314709917E0,2.243389535E1,-3.587150326E1,2.401901236E1,4.865138602E1
1.324778917E0,2.462057391E1,-3.597906163E1,2.385730411E1,4.969744957E1
1.334847917E0,2.622535160E1,-3.588866835E1,2.283409048E1,4.997160464E1
1.344917917E0,2.665246030E1,-3.533467507E1,2.166794518E1,4.927872513E1
1.354986917E0,2.524115294E1,-3.445361896E1,2.050407094E1,4.737704704E1
1.365056917E0,2.193485888E1,-3.332954086E1,1.993955034E1,4.460473064E1
1.375125917E0,1.680888325E1,-3.211314927E1,1.942776811E1,4.112458007E1
1.385194917E0,1.117471674E1,-3.108456089E1,1.845087379E1,3.783594803E1
1.395264917E0,6.365972439E0,-3.100369623E1,1.821426972E1,3.651731653E1
1.405333917E0,3.548098059E0,-3.075905341E1,1.811830404E1,3.587452171E1
1.415403917E0,2.079193872E0,-3.065494958E1,1.853959359E1,3.588544986E1
1.425472917E0,1.391671824E0,-2.954140115E1,1.957754688E1,3.546704772E1
1.435541917E0,1.269667330E0,-2.703737549E1,1.899542264E1,3.306747359E1
1.445611917E0,1.768951135E0,-2.448782574E1,1.664718668E1,2.966330430E1
1.455680917E0,2.633486527E0,-2.142525533E1,1.272140703E1,2.505615720E1
1.465749917E0,3.988312706E0,-1.875754154E1,8.360606802E0,2.092012784E1
1.475819917E0,5.521203559E0,-1.683614531E1,4.701958652E0,1.833160911E1
1.485888917E0,7.762395710E0,-1.546086030E1,2.253995653E0,1.744630290E1
1.495958917E0,1.121396326E1,-1.441224638E1,4.591485161E-1,1.826681786E1
1.506027917E0,1.441390582E1,-1.315185448E1,1.594374910E-1,1.951300534E1
1.516096917E0,1.768287359E1,-1.197519823E1,1.016485670E0,2.138042642E1
1.526166917E0,2.167962558E1,-1.162782450E1,2.933291692E0,2.477532377E1
1.536235917E0,2.614751580E1,-1.220958036E1,6.759696459E0,2.963882473E1
1.546305917E0,3.030570708E1,-1.276225217E1,1.129930220E1,3.477046437E1
1.556374917E0,3.433460941E1,-1.298867273E1,1.711027681E1,4.050101968E1
1.566443917E0,3.961711734E1,-1.346587803E1,2.344014737E1,4.796130072E1
1.576513917E0,4.669890475E1,-1.303866525E1,2.797684763E1,5.597766072E1
1.586582917E0,5.511619622E1,-1.133712667E1,3.004499377E1,6.378892676E1
1.596652917E0,6.343497379E1,-8.761494246E0,3.048618022E1,7.092366929E1
1.606721917E0,6.891218699E1,-6.757256416E0,2.916377861E1,7.513372088E1
1.616790917E0,6.935419440E1,-6.106676491E0,2.766821054E1,7.491879372E1
1.626860917E0,6.663841065E1,-8.163601828E0,2.525539442E1,7.172975056E1
1.636929917E0,6.194746552E1,-1.199589503E1,2.296374664E1,6.714703003E1
1.646999917E0,5.593300547E1,-1.652005067E1,2.181973656E1,6.226968828E1
1.657068917E0,4.920314092E1,-2.027491154E1,2.086182464E1,5.715974844E1
1.667137917E0,4.248310905E1,-2.219458051E1,1.970310765E1,5.182302972E1
1.677207917E0,3.643448722E1,-2.246071770E1,1.748155863E1,4.623376029E1
1.687276917E0,3.060492548E1,-2.192132843E1,1.456109661E1,4.036374162E1
1.697345917E0,2.541166476E1,-2.152758628E1,1.170583571E1,3.530178844E1
1.707415917E0,2.139205718E1,-2.187278952E1,9.794680295E0,3.212436449E1
1.717484917E0,1.811300647E1,-2.283819991E1,8.443228544E0,3.034719899E1
1.727554917E0,1.535240264E1,-2.437799164E1,7.196031479E0,2.969453843E1
1.737623917E0,1.358642306E1,-2.667177482E1,5.952622240E0,3.051898057E1
1.747692917E0,1.193539740E1,-2.872065556E1,4.568848835E0,3.143571451E1
1.757762917E0,1.069681445E1,-3.069190632E1,3.227533232E0,3.266239311E1
1.767831917E0,9.568263826E0,-3.214594981E1,2.466246219E0,3.363028594E1
1.777901917E0,7.897192158E0,-3.268203891E1,2.090599451E0,3.368756325E1
1.787970917E0,6.568532268E0,-3.317932823E1,2.628646202E0,3.392525931E1
1.798039917E0,5.680149592E0,-3.336491418E1,3.146596073E0,3.399092032E1
1.808109917E0,5.158393183E0,-3.297236954E1,3.606014146E0,3.356768552E1
1.818178917E0,5.303896467E0,-3.201828170E1,3.769237709E0,3.267275369E1
1.828247917E0,7.622530897E0,-3.311548365E1,4.332940580E0,3.425657030E1
1.838317917E0,7.023909330E0,-2.763326524E1,4.887255162E0,2.892780519E1
1.848386917E0,8.267901537E0,-2.565600587E1,5.331404693E0,2.747749459E1
1.858456917E0,1.116188561E1,-2.465804754E1,7.115711201E0,2.798643145E1
1.868525917E0,1.373847639E1,-2.124564290E1,6.600056947E0,2.614734838E1
1.878594917E0,1.841397786E1,-2.199413094E1,6.495694088E0,2.941105945E1
1.888664917E0,2.128710199E1,-1.987444510E1,6.692068732E0,2.988173461E1
1.898733917E0,2.392351798E1,-1.865609819E1,6.668910250E0,3.106218080E1
1.908803917E0,2.703194693E1,-1.779800292E1,6.503339907E0,3.301194470E1
1.918872917E0,3.029130422E1,-1.699681510E1,6.013049705E0,3.525069647E1
1.928941917E0,3.311684722E1,-1.635801380E1,5.258795139E0,3.730904866E1
1.939011917E0,3.512236033E1,-1.597048959E1,4.581440814E0,3.885391014E1
1.949080917E0,3.539373897E1,-1.559142746E1,4.748356601E0,3.896609114E1
1.959150917E0,3.356302954E1,-1.519985346E1,4.983967817E0,3.718000043E1
1.969219917E0,3.081359156E1,-1.474762980E1,5.613919934E0,3.461915808E1
1.979288917E0,2.793297480E1,-1.399869503E1,5.411081192E0,3.170953080E1
1.989358917E0,2.509443460E1,-1.381313247E1,5.046497941E0,2.908608634E1
1.999427917E0,2.188824020E1,-1.411411907E1,4.644183776E0,2.645509137E1
2.009496917E0,1.762365533E1,-1.483162155E1,3.861606467E0,2.335556099E1
2.019566917E0,1.196505916E1,-1.694482399E1,2.781070250E0,2.092902417E1
2.029635917E0,4.530717387E0,-2.095189983E1,3.202652160E0,2.167409715E1
2.039706208E0,-2.692180878E0,-2.689263117E1,6.440986369E0,2.778394779E1
2.049775208E0,-9.935687070E0,-3.325657697E1,9.320229031E0,3.593862071E1
2.059844208E0,-1.687274654E1,-3.845023997E1,1.315609255E1,4.400219654E1
2.069914208E0,-2.172119461E1,-4.326959697E1,1.605513154E1,5.100819117E1
2.079983208E0,-2.626114124E1,-4.515907559E1,1.831924010E1,5.535868681E1
2.090053208E0,-2.956196932E1,-4.573120460E1,1.880860995E1,5.761090966E1
2.100122208E0,-3.184035327E1,-4.515132920E1,1.654439029E1,5.767293538E1
2.110191208E0,-3.243526770E1,-4.363469712E1,1.414108409E1,5.617832004E1
2.120261208E0,-3.083170623E1,-4.229040353E1,1.368199697E1,5.409500329E1
2.130330208E0,-2.905816620E1,-3.974743541E1,1.183460661E1,5.063885423E1
2.140399208E0,-2.583205852E1,-3.711767122E1,1.052958876E1,4.643155181E1
2.150469208E0,-2.061188658E1,-3.463477505E1,8.572946684E0,4.120573900E1
2.160538208E0,-1.386671168E1,-3.234655608E1,6.851907635E0,3.585434453E1
2.170607208E0,-6.719175255E0,-3.047420513E1,6.475497805E0,3.187093607E1
2.180677208E0,-2.930712193E-1,-2.982044899E1,6.828491290E0,3.059368174E1
2.190746208E0,6.106589953E0,-3.060385427E1,8.586765994E0,3.236694127E1
2.200816208E0,1.320925192E1,-3.212640140E1,1.333569562E1,3.720793976E1
2.210885208E0,1.994722890E1,-3.351347322E1,1.908048560E1,4.341785069E1
2.220954208E0,2.482075451E1,-3.421640443E1,2.374985567E1,4.848595499E1
2.231024208E0,2.738308393E1,-3.423005651E1,2.522184777E1,5.057342839E1
2.241093208E0,2.817073428E1,-3.318341193E1,2.526570423E1,5.032976165E1
2.251163208E0,2.758700674E1,-3.123397128E1,2.360492424E1,4.789359405E1
2.261232208E0,2.649033104E1,-2.983996232E1,2.074137200E1,4.497071828E1
2.271301208E0,2.543467473E1,-2.901433781E1,1.816544663E1,4.264666374E1
2.281371208E0,2.503559290E1,-2.896323315E1,1.652987984E1,4.169996060E1
2.291440208E0,2.313577874E1,-2.900555997E1,1.635493583E1,4.054714162E1
2.301510208E0,1.951202064E1,-2.886001810E1,1.697305318E1,3.875182742E1
2.311579208E0,1.497588873E1,-2.823159678E1,1.692400674E1,3.616244328E1
2.321648208E0,9.913183476E0,-2.744069771E1,1.600564656E1,3.327827849E1
2.331718208E0,5.179788145E0,-2.704549844E1,1.491828781E1,3.131843710E1
2.341787208E0,1.726120280E0,-2.639957524E1,1.363318207E1,2.976206843E1
2.351856208E0,-4.374255252E-1,-2.566598356E1,1.246749870E1,2.853721390E1
2.361926208E0,-1.648990828E0,-2.470438088E1,1.125805711E1,2.719870319E1
2.371995208E0,-1.750989658E0,-2.355892537E1,9.331663846E0,2.540017479E1
2.382065208E0,-1.070272014E0,-2.263594706E1,6.831132478E0,2.366845902E1
2.392134208E0,9.227678132E-1,-2.222724305E1,4.448743809E0,2.268684984E1
2.402203208E0,2.766387307E0,-2.194455357E1,3.383995367E0,2.237560624E1
2.412273208E0,3.575220954E0,-2.163060486E1,4.244081906E0,2.233108826E1
2.422342208E0,3.918147873E0,-2.098657850E1,6.079519683E0,2.219794854E1
2.432412208E0,4.333631721E0,-2.008064833E1,7.712583865E0,2.194303422E1
2.442481208E0,5.598152917E0,-1.862819762E1,8.135745692E0,2.108410351E1
2.452550208E0,7.749288592E0,-1.744549768E1,7.330192333E0,2.044819265E1
2.462620208E0,1.030431893E1,-1.674942876E1,6.333263115E0,2.065992677E1
2.472689208E0,1.358723348E1,-1.600030454E1,6.803767508E0,2.206612588E1
2.482759208E0,1.815966023E1,-1.505286381E1,7.809218459E0,2.484644565E1
2.492828208E0,2.325494968E1,-1.496170105E1,8.696738087E0,2.898755657E1
2.502897208E0,2.815987249E1,-1.486312167E1,1.085816837E1,3.364209602E1
2.512967208E0,3.287100221E1,-1.417717310E1,1.472386438E1,3.870771507E1
2.523036208E0,3.810567992E1,-1.363503564E1,2.061855708E1,4.542116176E1
2.533105208E0,4.495187366E1,-1.272804362E1,2.607944954E1,5.350524954E1
2.543175208E0,5.371769660E1,-1.118100601E1,2.879927020E1,6.196776410E1
2.553244208E0,6.274750495E1,-7.637370545E0,2.858819975E1,6.937480791E1
2.563314208E0,7.031604734E1,-4.249285635E0,2.640597443E1,7.523083429E1
2.573383208E0,7.268381417E1,-3.065607458E0,2.468363262E1,7.682197935E1
2.583452208E0,7.197958955E1,-4.311139237E0,2.477061346E1,7.624454423E1
2.593522208E0,6.879334351E1,-7.068193218E0,2.527495920E1,7.362952552E1
2.603591208E0,6.384020455E1,-1.049812490E1,2.468058271E1,6.924531397E1
2.613661208E0,5.797964789E1,-1.433081103E1,2.349686770E1,6.418032803E1
2.623730208E0,5.090048003E1,-1.746524490E1,2.252249704E1,5.833657960E1
2.633799208E0,4.305392827E1,-1.913629844E1,2.055585856E1,5.140410469E1
2.643869208E0,3.554475384E1,-1.993056200E1,1.639079213E1,4.392396718E1
2.653938208E0,2.908826533E1,-2.090409767E1,1.139500826E1,3.758928960E1
2.664008208E0,2.336522583E1,-2.224653653E1,7.487456707E0,3.311954367E1
2.674077208E0,1.843755266E1,-2.363844750E1,5.013643606E0,3.039500240E1
2.684146208E0,1.406592164E1,-2.491406671E1,3.585923697E0,2.883434966E1
2.694216208E0,1.062059015E1,-2.640347650E1,3.276172711E0,2.864740501E1
2.704285208E0,8.201526868E0,-2.781262975E1,3.518695920E0,2.920939296E1
2.714355208E0,6.492305042E0,-2.903797693E1,3.346588390E0,2.994250796E1
2.724424208E0,6.005872833E0,-3.009250591E1,3.313025372E0,3.086430879E1
2.734493208E0,5.953397580E0,-3.069433876E1,3.554931116E0,3.146780752E1
2.744563208E0,5.814843712E0,-3.101257464E1,4.118804433E0,3.182069678E1
2.754632208E0,5.438412833E0,-3.126884875E1,5.906166111E0,3.228312306E1
2.764702208E0,5.033540511E0,-3.129971503E1,7.947747184E0,3.268295238E1
2.774771208E0,5.102879718E0,-3.087871083E1,9.022977637E0,3.257220117E1
2.784840208E0,6.114767284E0,-2.978997565E1,9.937793237E0,3.199363628E1
2.794910208E0,8.337755299E0,-2.801269106E1,1.132406867E1,3.134427468E1
2.804979208E0,1.184253894E1,-2.633280705E1,1.230885205E1,3.138742255E1
2.815048208E0,1.581767027E1,-2.453459411E1,1.307049165E1,3.198410156E1
2.825118208E0,1.982840178E1,-2.266386400E1,1.267216528E1,3.267108847E1
2.835187208E0,2.304223733E1,-2.100272149E1,1.168413553E1,3.329531550E1
2.845257208E0,2.548526952E1,-1.952215737E1,1.134330601E1,3.404826254E1
2.855326208E0,2.764783416E1,-1.837987807E1,1.182945872E1,3.524427251E1
2.865395208E0,2.937265285E1,-1.748881035E1,1.183872305E1,3.617687916E1
2.875465208E0,3.011799509E1,-1.678153465E1,1.113410900E1,3.623095247E1
2.885534208E0,2.990739943E1,-1.603368162E1,1.000439770E1,3.537823427E1
2.895604208E0,2.895361097E1,-1.528198579E1,8.861305633E0,3.391715518E1
2.905673208E0,2.749386761E1,-1.445303071E1,7.801867924E0,3.202611428E1
2.915742208E0,2.583954296E1,-1.358378947E1,6.947138312E0,3.000773313E1
2.925812208E0,2.423589495E1,-1.252548437E1,6.121687464E0,2.795963913E1
2.935881208E0,2.275453794E1,-1.186312582E1,5.188778239E0,2.618064497E1
2.945951208E0,2.064430120E1,-1.203720795E1,3.677277963E0,2.417858393E1
2.956020208E0,1.696798832E1,-1.342716596E1,1.972728939E0,2.172770289E1
2.966089208E0,1.037860898E1,-1.697187789E1,1.680877741E0,1.996460652E1
2.976159208E0,1.639006122E0,-2.021020625E1,3.907054828E0,2.064954855E1
2.986228208E0,-8.003074708E0,-2.219051318E1,6.376169983E0,2.443611311E1
2.996297208E0,-1.504778375E1,-2.544129144E1,6.564824549E0,3.027857373E1
3.006367208E0,-1.904148584E1,-2.972177840E1,2.208406667E0,3.536720733E1
3.016436208E0,-2.087677714E1,-3.408543616E1,-2.795840317E0,4.006836040E1
3.026506208E0,-2.163960490E1,-3.827050124E1,-5.864677777E0,4.435423554E1
3.036575208E0,-2.328499501E1,-4.033908475E1,-4.437037976E0,4.678803327E1
3.046647708E0,-2.599999523E1,-4.235079825E1,3.941315711E-2,4.969498383E1
3.056717708E0,-2.959440967E1,-4.275627693E1,5.257515768E0,5.226442167E1
3.066786708E0,-3.188867232E1,-4.138343021E1,9.619870766E0,5.312266590E1
3.076856708E0,-3.241474631E1,-3.864893771E1,1.205232300E1,5.186245901E1
3.086925708E0,-3.020688914E1,-3.545247542E1,1.190438494E1,4.807336628E1
3.096994708E0,-2.432328042E1,-3.237348368E1,9.283447121E0,4.154331241E1
3.107064708E0,-1.669729498E1,-2.885538008E1,6.323442131E0,3.393255870E1
3.117133708E0,-8.590236316E0,-2.604827452E1,4.442936647E0,2.778568789E1
3.127202708E0,-1.526942480E0,-2.429334501E1,4.160301538E0,2.469425589E1
3.137272708E0,4.037207708E0,-2.399710168E1,5.384757028E0,2.492299226E1
3.147341708E0,8.827750216E0,-2.516321891E1,7.974001767E0,2.783345943E1
3.157411708E0,1.278701863E1,-2.693437795E1,1.235932755E1,3.227571128E1
3.167480708E0,1.590667424E1,-2.848592493E1,1.701338143E1,3.679572465E1
3.177549708E0,1.784380183E1,-2.955979649E1,2.023590360E1,4.002092736E1
3.187619708E0,1.899329893E1,-3.033849359E1,2.280977542E1,4.244355608E1
3.197688708E0,1.873859071E1,-3.006666823E1,2.420348266E1,4.290626869E1
3.207758708E0,1.805501846E1,-2.921892487E1,2.385808529E1,4.182030005E1
3.217827708E0,1.718168885E1,-2.880444616E1,2.207767829E1,4.015383455E1
3.227896708E0,1.573598934E1,-2.822339664E1,1.990009099E1,3.794990250E1
3.237966708E0,1.407139697E1,-2.736932426E1,1.792378121E1,3.561384641E1
3.248035708E0,1.226714269E1,-2.690600025E1,1.611876913E1,3.367833662E1
3.258105708E0,1.035518620E1,-2.639157391E1,1.456459324E1,3.187275374E1
3.268174708E0,8.569321995E0,-2.601408936E1,1.339356668E1,3.048858398E1
3.278243708E0,6.793883375E0,-2.558158485E1,1.212781874E1,2.911457234E1
3.288313708E0,5.361297998E0,-2.515468198E1,1.103722181E1,2.798788679E1
3.298382708E0,4.020444326E0,-2.492545241E1,1.037320849E1,2.729552353E1
3.308451708E0,2.650388489E0,-2.469786241E1,9.829410417E0,2.671378438E1
